"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"7994","GO:0032309",0.699956959351451,0.669390753330597,1,28,"icosanoid secretion","BP",1
"456","GO:0001568",0.700047781827509,0.364568301532059,34,593,"blood vessel development","BP",1
"15701","GO:0071625",0.700122781895493,0.676200775953271,1,15,"vocalization behavior","BP",1
"9130","GO:0034705",0.70014961028039,0.519443471161445,3,55,"potassium channel complex","CC",1
"15604","GO:0071478",0.700166780826264,0.442014742790874,7,147,"cellular response to radiation","BP",1
"11055","GO:0044255",0.70026853109142,0.36060645998982,38,793,"cellular lipid metabolic process","BP",1
"927","GO:0002320",0.7003445342771,0.672740793941601,1,19,"lymphoid progenitor cell differentiation","BP",1
"8423","GO:0032958",0.700493312940814,0.671430834750518,1,21,"inositol phosphate biosynthetic process","BP",1
"10704","GO:0043266",0.700560234806919,0.489162745180232,4,74,"regulation of potassium ion transport","BP",1
"16837","GO:0097284",0.700630954549447,0.673067441071708,1,18,"hepatocyte apoptotic process","BP",1
"13698","GO:0055117",0.700770546679436,0.518981055601171,3,53,"regulation of cardiac muscle contraction","BP",1
"1359","GO:0003143",0.700786332059712,0.51854481481698,3,56,"embryonic heart tube morphogenesis","BP",1
"2930","GO:0006310",0.700918430886676,0.399103630306135,14,281,"DNA recombination","BP",1
"1781","GO:0004175",0.7010259511032,0.402690467747502,13,271,"endopeptidase activity","MF",1
"5062","GO:0014909",0.70136881641213,0.468075020126198,5,89,"smooth muscle cell migration","BP",1
"15605","GO:0071479",0.701409440386722,0.516880024835647,3,64,"cellular response to ionizing radiation","BP",1
"2487","GO:0005539",0.701414543152253,0.440594952525051,7,146,"glycosaminoglycan binding","MF",1
"14581","GO:0061614",0.701480029904482,0.517710589541114,3,56,"miRNA transcription","BP",1
"12651","GO:0048854",0.701531205506195,0.567136615795516,2,36,"brain morphogenesis","BP",1
"5762","GO:0016705",0.701654997246305,0.451793044661624,6,129,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",1
"9652","GO:0035914",0.701878851081949,0.5161216306908,3,66,"skeletal muscle cell differentiation","BP",1
"6783","GO:0022612",0.701985835157607,0.440783053781701,7,121,"gland morphogenesis","BP",1
"12601","GO:0048732",0.702068030906591,0.381790870836986,20,345,"gland development","BP",1
"754","GO:0002028",0.702094712070645,0.486860420303224,4,80,"regulation of sodium ion transport","BP",1
"15288","GO:0070851",0.70229038447503,0.465794471370709,5,112,"growth factor receptor binding","MF",1
"1882","GO:0004435",0.702313328850892,0.672671659088926,1,16,"phosphatidylinositol phospholipase C activity","MF",1
"2014","GO:0004629",0.702313328850892,0.672671659088926,1,16,"phospholipase C activity","MF",1
"11121","GO:0044346",0.702319453451878,0.670407565877132,1,19,"fibroblast apoptotic process","BP",1
"132","GO:0000281",0.702489162487202,0.515680561914821,3,63,"mitotic cytokinesis","BP",1
"19231","GO:1903204",0.702524163033199,0.669024991492998,1,21,"negative regulation of oxidative stress-induced neuron death","BP",1
"21515","GO:2001022",0.702686276522912,0.439174359423186,7,144,"positive regulation of response to DNA damage stimulus","BP",1
"3785","GO:0008206",0.702874109583336,0.666215701768858,1,27,"bile acid metabolic process","BP",1
"4175","GO:0009142",0.702897342497865,0.561180750582386,2,67,"nucleoside triphosphate biosynthetic process","BP",1
"674","GO:0001919",0.702987718095201,0.667982537766127,1,22,"regulation of receptor recycling","BP",1
"16484","GO:0090263",0.703237196126585,0.465804231159083,5,90,"positive regulation of canonical Wnt signaling pathway","BP",1
"21403","GO:2000736",0.703252915015681,0.515708315747551,3,55,"regulation of stem cell differentiation","BP",1
"12876","GO:0050832",0.703316144056389,0.664612066879212,1,31,"defense response to fungus","BP",1
"8095","GO:0032451",0.703360592905463,0.565184294889316,2,35,"demethylase activity","MF",1
"9442","GO:0035561",0.703519274926787,0.668983605020776,1,19,"regulation of chromatin binding","BP",1
"9687","GO:0035987",0.704028227495183,0.669047536371127,1,18,"endodermal cell differentiation","BP",1
"15382","GO:0071007",0.704080339066167,0.663937045724632,1,30,"U2-type catalytic step 2 spliceosome","CC",1
"7246","GO:0030863",0.704160289016265,0.450012054474727,6,102,"cortical cytoskeleton","CC",1
"7199","GO:0030687",0.704293089437115,0.665564900717393,1,24,"preribosome, large subunit precursor","CC",1
"7328","GO:0031016",0.704587549851698,0.513587709394273,3,59,"pancreas development","BP",1
"14903","GO:0070160",0.704645581568294,0.449283740965663,6,105,"tight junction","CC",1
"1546","GO:0003725",0.704656188305322,0.484193047360055,4,75,"double-stranded RNA binding","MF",1
"13073","GO:0051145",0.704985311145492,0.512990253484255,3,60,"smooth muscle cell differentiation","BP",1
"11023","GO:0044088",0.705042559256284,0.561331949343023,2,43,"regulation of vacuole organization","BP",1
"6822","GO:0022904",0.705182445972417,0.557803312791567,2,76,"respiratory electron transport chain","BP",1
"7624","GO:0031571",0.705421074973007,0.665074854259104,1,22,"mitotic G1 DNA damage checkpoint signaling","BP",1
"7576","GO:0031461",0.705573744053516,0.426330054952187,8,172,"cullin-RING ubiquitin ligase complex","CC",1
"16","GO:0000030",0.705634506566572,0.66531316719544,1,21,"mannosyltransferase activity","MF",1
"3149","GO:0006622",0.705783648882565,0.666282840745432,1,19,"protein targeting to lysosome","BP",1
"13288","GO:0051546",0.705897245784048,0.668422417805245,1,16,"keratinocyte migration","BP",1
"3799","GO:0008233",0.70651936044796,0.374433336057056,21,427,"peptidase activity","MF",1
"17307","GO:0098978",0.706605034577947,0.386852503807236,16,260,"glutamatergic synapse","CC",1
"12829","GO:0050769",0.706704211583362,0.393038970822762,14,243,"positive regulation of neurogenesis","BP",1
"10231","GO:0042306",0.706810395898993,0.510556785048368,3,62,"regulation of protein import into nucleus","BP",1
"5578","GO:0016310",0.706829347809078,0.334234615609387,87,1537,"phosphorylation","BP",1
"18371","GO:1900745",0.706856615503987,0.662898176542117,1,23,"positive regulation of p38MAPK cascade","BP",1
"6691","GO:0021885",0.706913451480763,0.512204474151675,3,49,"forebrain cell migration","BP",1
"4733","GO:0010758",0.707246922912109,0.662427581351225,1,23,"regulation of macrophage chemotaxis","BP",1
"6840","GO:0030002",0.707257578781275,0.66390983374816,1,20,"cellular anion homeostasis","BP",1
"11993","GO:0046676",0.707443187997024,0.55877270474647,2,41,"negative regulation of insulin secretion","BP",1
"17170","GO:0098773",0.708020646691277,0.460265018552784,5,88,"skin epidermis development","BP",1
"16379","GO:0090100",0.708035951708755,0.459753655625074,5,96,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",1
"5372","GO:0015872",0.708287312267294,0.557350977250307,2,43,"dopamine transport","BP",1
"748","GO:0002020",0.708500584413833,0.444197809824084,6,117,"protease binding","MF",1
"6602","GO:0021694",0.708845152574108,0.664894143377773,1,16,"cerebellar Purkinje cell layer formation","BP",1
"12774","GO:0050654",0.709149533234685,0.661078438678246,1,21,"chondroitin sulfate proteoglycan metabolic process","BP",1
"17142","GO:0098719",0.709680055348695,0.66388938970192,1,16,"sodium ion import across plasma membrane","BP",1
"13199","GO:0051353",0.709838387328801,0.554621318725785,2,48,"positive regulation of oxidoreductase activity","BP",1
"15792","GO:0071786",0.710184428761461,0.660983433863651,1,19,"endoplasmic reticulum tubular network organization","BP",1
"10241","GO:0042325",0.710294641196516,0.339329039092585,57,1025,"regulation of phosphorylation","BP",1
"13527","GO:0052126",0.710597236847781,0.475903602960305,4,92,"movement in host environment","BP",1
"3358","GO:0006941",0.710605316154642,0.430449401512196,7,128,"striated muscle contraction","BP",1
"17359","GO:0099084",0.710870894285337,0.555704129125866,2,36,"postsynaptic specialization organization","BP",1
"7559","GO:0031434",0.711104360302968,0.659867149254354,1,19,"mitogen-activated protein kinase kinase binding","MF",1
"4696","GO:0010717",0.711132848767899,0.476247275715907,4,77,"regulation of epithelial to mesenchymal transition","BP",1
"7005","GO:0030262",0.711575119873786,0.655690744646153,1,27,"apoptotic nuclear changes","BP",1
"16112","GO:0072528",0.711681816003343,0.655560055873135,1,27,"pyrimidine-containing compound biosynthetic process","BP",1
"3270","GO:0006801",0.712003944127848,0.551659099592905,2,50,"superoxide metabolic process","BP",1
"15902","GO:0072009",0.712011162234237,0.475186260951857,4,77,"nephron epithelium development","BP",1
"1147","GO:0002694",0.712043552538935,0.368250833186414,21,436,"regulation of leukocyte activation","BP",1
"20229","GO:1905145",0.712151754860694,0.657427547717591,1,21,"cellular response to acetylcholine","BP",1
"12019","GO:0046718",0.712464362251565,0.502988121298031,3,69,"viral entry into host cell","BP",1
"3483","GO:0007176",0.71255775826292,0.655971785668558,1,23,"regulation of epidermal growth factor-activated receptor activity","BP",1
"3329","GO:0006896",0.712970487055723,0.656980228629278,1,20,"Golgi to vacuole transport","BP",1
"3834","GO:0008287",0.712995698163128,0.551528089577161,2,43,"protein serine/threonine phosphatase complex","CC",1
"3369","GO:0006959",0.713024066019596,0.500327058835667,3,104,"humoral immune response","BP",1
"17065","GO:0098563",0.713153770862016,0.655241128194657,1,23,"intrinsic component of synaptic vesicle membrane","CC",1
"3565","GO:0007340",0.713294649220009,0.654263425359247,1,25,"acrosome reaction","BP",1
"121","GO:0000266",0.713458233782669,0.550602326239523,2,45,"mitochondrial fission","BP",1
"5102","GO:0015103",0.713490155899674,0.452877950705611,5,103,"inorganic anion transmembrane transporter activity","MF",1
"11524","GO:0045682",0.713501517495513,0.550719763666984,2,44,"regulation of epidermis development","BP",1
"3081","GO:0006541",0.713576342890212,0.65623863799821,1,20,"glutamine metabolic process","BP",1
"4518","GO:0010257",0.713605048923054,0.649206952565016,1,51,"NADH dehydrogenase complex assembly","BP",1
"8442","GO:0032981",0.713605048923054,0.649206952565016,1,51,"mitochondrial respiratory chain complex I assembly","BP",1
"12354","GO:0048156",0.713646926023746,0.655094300885659,1,22,"tau protein binding","MF",1
"10708","GO:0043270",0.71373795176328,0.392660055994018,12,239,"positive regulation of ion transport","BP",1
"5966","GO:0017116",0.713790626849938,0.65445901778802,1,23,"single-stranded DNA helicase activity","MF",1
"12031","GO:0046782",0.713889943814774,0.655854269510689,1,20,"regulation of viral transcription","BP",1
"730","GO:0001990",0.713985179062413,0.653799703714642,1,24,"regulation of systemic arterial blood pressure by hormone","BP",1
"16735","GO:0097107",0.714073433019744,0.658561977898134,1,16,"postsynaptic density assembly","BP",1
"1222","GO:0002828",0.714140774380807,0.652866203082528,1,26,"regulation of type 2 immune response","BP",1
"18195","GO:1900027",0.714417088884853,0.653688275180787,1,23,"regulation of ruffle assembly","BP",1
"11479","GO:0045621",0.714497144955136,0.471297245647723,4,90,"positive regulation of lymphocyte differentiation","BP",1
"4975","GO:0014706",0.714844550175987,0.38759732971291,13,226,"striated muscle tissue development","BP",1
"14312","GO:0060972",0.714868223077276,0.654096882621473,1,21,"left/right pattern formation","BP",1
"18412","GO:1901077",0.714905515221043,0.658531606632477,1,15,"regulation of relaxation of muscle","BP",1
"8026","GO:0032369",0.714937970217268,0.654011022043383,1,21,"negative regulation of lipid transport","BP",1
"10776","GO:0043388",0.714965980092974,0.548559839693703,2,46,"positive regulation of DNA binding","BP",1
"4717","GO:0010742",0.715274479947833,0.654769633794847,1,19,"macrophage derived foam cell differentiation","BP",1
"7871","GO:0032088",0.715420728939498,0.498954757153459,3,74,"negative regulation of NF-kappaB transcription factor activity","BP",1
"18372","GO:1900746",0.715916407118225,0.654667055565442,1,18,"regulation of vascular endothelial growth factor signaling pathway","BP",1
"3903","GO:0008408",0.716120412773176,0.54711739992261,2,46,"3'-5' exonuclease activity","MF",1
"9825","GO:0036303",0.716278676775564,0.656851474737529,1,15,"lymph vessel morphogenesis","BP",1
"19539","GO:1903792",0.716282291138699,0.652910588126147,1,20,"negative regulation of anion transport","BP",1
"21061","GO:2000191",0.716285673297191,0.65095886094299,1,24,"regulation of fatty acid transport","BP",1
"13576","GO:0052742",0.716360177197753,0.657886672057751,1,14,"phosphatidylinositol kinase activity","MF",1
"2494","GO:0005547",0.716402570583121,0.548572077223792,2,37,"phosphatidylinositol-3,4,5-trisphosphate binding","MF",1
"14832","GO:0070006",0.71644290514828,0.651647865546003,1,22,"metalloaminopeptidase activity","MF",1
"6766","GO:0022404",0.716459837453987,0.450107871723912,5,89,"molting cycle process","BP",1
"6767","GO:0022405",0.716459837453987,0.450107871723912,5,89,"hair cycle process","BP",1
"5335","GO:0015813",0.716640403895191,0.65246819323814,1,20,"L-glutamate transmembrane transport","BP",1
"11494","GO:0045638",0.717135187817219,0.497510461864646,3,66,"negative regulation of myeloid cell differentiation","BP",1
"17341","GO:0099054",0.717161558684434,0.548446876346278,2,34,"presynapse assembly","BP",1
"19074","GO:1902895",0.717191158314598,0.546680454792326,2,41,"positive regulation of miRNA transcription","BP",1
"11219","GO:0044819",0.717268657273524,0.650162369004232,1,23,"mitotic G1/S transition checkpoint signaling","BP",1
"20228","GO:1905144",0.717298570919005,0.650587579990468,1,22,"response to acetylcholine","BP",1
"9314","GO:0035295",0.71733691268951,0.333102468244476,54,930,"tube development","BP",1
"11572","GO:0045780",0.717392503247686,0.652846770225251,1,18,"positive regulation of bone resorption","BP",1
"13029","GO:0051085",0.718163300350822,0.646684518317729,1,30,"chaperone cofactor-dependent protein refolding","BP",1
"11435","GO:0045505",0.718168823129155,0.549858560647646,2,27,"dynein intermediate chain binding","MF",1
"3629","GO:0007566",0.718171002904547,0.543956762123384,2,50,"embryo implantation","BP",1
"4519","GO:0010259",0.718312786273546,0.649835828654637,1,21,"multicellular organism aging","BP",1
"10727","GO:0043302",0.718371201481974,0.647286277839484,1,27,"positive regulation of leukocyte degranulation","BP",1
"7378","GO:0031100",0.718591409929616,0.648092633942049,1,24,"animal organ regeneration","BP",1
"8272","GO:0032727",0.718758361398977,0.650463598868114,1,19,"positive regulation of interferon-alpha production","BP",1
"4740","GO:0010765",0.718859793796316,0.545015960784649,2,39,"positive regulation of sodium ion transport","BP",1
"12813","GO:0050727",0.718947558954236,0.391074674738739,11,250,"regulation of inflammatory response","BP",1
"3533","GO:0007260",0.719038352381645,0.542364728600994,2,54,"tyrosine phosphorylation of STAT protein","BP",1
"10661","GO:0043198",0.71927042866769,0.496410289122677,3,53,"dendritic shaft","CC",1
"8929","GO:0034315",0.719427048952656,0.647938729343616,1,22,"regulation of Arp2/3 complex-mediated actin nucleation","BP",1
"17538","GO:0101031",0.719892391349127,0.643812793269217,1,33,"chaperone complex","CC",1
"12907","GO:0050877",0.720066676715794,0.33300471728997,48,858,"nervous system process","BP",1
"20281","GO:1905244",0.720181058480587,0.650164350158991,1,17,"regulation of modification of synaptic structure","BP",1
"15449","GO:0071214",0.720237824856268,0.385055527396914,12,251,"cellular response to abiotic stimulus","BP",1
"17613","GO:0104004",0.720237824856268,0.385055527396914,12,251,"cellular response to environmental stimulus","BP",1
"3345","GO:0006921",0.720241375855924,0.644635340266533,1,28,"cellular component disassembly involved in execution phase of apoptosis","BP",1
"7886","GO:0032104",0.720451492409854,0.645375126584825,1,25,"regulation of response to extracellular stimulus","BP",1
"7889","GO:0032107",0.720451492409854,0.645375126584825,1,25,"regulation of response to nutrient levels","BP",1
"3786","GO:0008207",0.720493713164362,0.646605149708976,1,22,"C21-steroid hormone metabolic process","BP",1
"3366","GO:0006956",0.720497331310673,0.64402591152967,1,29,"complement activation","BP",1
"6355","GO:0019730",0.720735499460186,0.640185194597631,1,52,"antimicrobial humoral response","BP",1
"2928","GO:0006308",0.720766693157452,0.643687014135498,1,29,"DNA catabolic process","BP",1
"11981","GO:0046651",0.720791368502745,0.39442411022125,10,227,"lymphocyte proliferation","BP",1
"16168","GO:0072665",0.721105283449128,0.493103295726813,3,61,"protein localization to vacuole","BP",1
"10352","GO:0042558",0.721296385132833,0.643308102060359,1,28,"pteridine-containing compound metabolic process","BP",1
"3979","GO:0008525",0.72132172272886,0.648742798435316,1,17,"phosphatidylcholine transporter activity","MF",1
"17346","GO:0099061",0.721615387919303,0.646899744213555,1,19,"integral component of postsynaptic density membrane","CC",1
"7316","GO:0030990",0.722300357782179,0.643049065632356,1,25,"intraciliary transport particle","CC",1
"5571","GO:0016298",0.722353465977818,0.461544101505653,4,93,"lipase activity","MF",1
"18435","GO:1901184",0.722378039438994,0.491006086548653,3,66,"regulation of ERBB signaling pathway","BP",1
"19236","GO:1903209",0.722492084304962,0.645173971062107,1,20,"positive regulation of oxidative stress-induced cell death","BP",1
"12566","GO:0048678",0.722590430836634,0.491254765269964,3,61,"response to axon injury","BP",1
"8132","GO:0032496",0.722633750253167,0.398476994046493,9,216,"response to lipopolysaccharide","BP",1
"18855","GO:1902285",0.722736776068629,0.65134404100996,1,13,"semaphorin-plexin signaling pathway involved in neuron projection guidance","BP",1
"10567","GO:0043027",0.722745490624855,0.643308567768168,1,23,"cysteine-type endopeptidase inhibitor activity involved in apoptotic process","MF",1
"12437","GO:0048339",0.72308454250285,0.646536557842254,1,17,"paraxial mesoderm development","BP",1
"12856","GO:0050805",0.723125985436478,0.462162611902989,4,71,"negative regulation of synaptic transmission","BP",1
"5859","GO:0016859",0.723352686221824,0.63903456022759,1,35,"cis-trans isomerase activity","MF",1
"3526","GO:0007249",0.723739212884681,0.397673225138535,9,186,"I-kappaB kinase/NF-kappaB signaling","BP",1
"14795","GO:0062149",0.723882215166501,0.642855819005711,1,21,"detection of stimulus involved in sensory perception of pain","BP",1
"3026","GO:0006470",0.723905907567838,0.381102810131681,12,230,"protein dephosphorylation","BP",1
"10609","GO:0043114",0.724341855619976,0.537867653216405,2,40,"regulation of vascular permeability","BP",1
"9535","GO:0035710",0.724473067733188,0.459347778774908,4,86,"CD4-positive, alpha-beta T cell activation","BP",1
"10196","GO:0042246",0.72510026974256,0.534459176776581,2,56,"tissue regeneration","BP",1
"19274","GO:1903293",0.7252709409464,0.535903102814606,2,44,"phosphatase complex","CC",1
"1009","GO:0002455",0.725402126517484,0.637542522664446,1,30,"humoral immune response mediated by circulating immunoglobulin","BP",1
"14453","GO:0061298",0.725412762097194,0.639931203202491,1,23,"retina vasculature development in camera-type eye","BP",1
"14411","GO:0061135",0.725667684629736,0.456982677439201,4,103,"endopeptidase regulator activity","MF",1
"9714","GO:0036037",0.725695957056861,0.640558260038121,1,21,"CD8-positive, alpha-beta T cell activation","BP",1
"3524","GO:0007229",0.72590351913316,0.457922163494539,4,81,"integrin-mediated signaling pathway","BP",1
"19229","GO:1903202",0.726204232868628,0.534063702058042,2,48,"negative regulation of oxidative stress-induced cell death","BP",1
"18720","GO:1901981",0.726312534283867,0.402450646248214,8,155,"phosphatidylinositol phosphate binding","MF",1
"3674","GO:0008015",0.726570166150295,0.354241211673145,20,369,"blood circulation","BP",1
"3458","GO:0007141",0.726891824948578,0.638047091397643,1,23,"male meiosis I","BP",1
"818","GO:0002115",0.726998268824715,0.638901065389036,1,21,"store-operated calcium entry","BP",1
"17012","GO:0097696",0.727042220283995,0.435945097510564,5,116,"receptor signaling pathway via STAT","BP",1
"3429","GO:0007063",0.727246079434761,0.639156109430659,1,20,"regulation of sister chromatid cohesion","BP",1
"7472","GO:0031297",0.727248620996835,0.534384655302165,2,39,"replication fork processing","BP",1
"11547","GO:0045739",0.727256590837893,0.436101478533529,5,106,"positive regulation of DNA repair","BP",1
"686","GO:0001936",0.727315448340581,0.436220599849738,5,102,"regulation of endothelial cell proliferation","BP",1
"21132","GO:2000311",0.727453252938066,0.638891958405147,1,20,"regulation of AMPA receptor activity","BP",1
"12849","GO:0050795",0.727578907028215,0.484902285514972,3,62,"regulation of behavior","BP",1
"3670","GO:0007635",0.727582481188159,0.641747029132961,1,16,"chemosensory behavior","BP",1
"11708","GO:0046039",0.72759331104711,0.636320893256668,1,25,"GTP metabolic process","BP",1
"4564","GO:0010469",0.727734390085994,0.435660480840327,5,103,"regulation of signaling receptor activity","BP",1
"21428","GO:2000773",0.727836250333858,0.639742042721992,1,18,"negative regulation of cellular senescence","BP",1
"5244","GO:0015491",0.728117129174524,0.640175108947263,1,17,"cation:cation antiporter activity","MF",1
"580","GO:0001783",0.728302146763135,0.63310856092866,1,33,"B cell apoptotic process","BP",1
"3850","GO:0008307",0.728378769718354,0.640734949936125,1,16,"structural constituent of muscle","MF",1
"19068","GO:1902882",0.728990769563488,0.453585614627447,4,89,"regulation of response to oxidative stress","BP",1
"671","GO:0001916",0.72933838193374,0.63117367148715,1,36,"positive regulation of T cell mediated cytotoxicity","BP",1
"13186","GO:0051339",0.729340785586626,0.531939265025678,2,38,"regulation of lyase activity","BP",1
"3315","GO:0006879",0.729474718487751,0.529453630493926,2,51,"cellular iron ion homeostasis","BP",1
"20960","GO:2000026",0.72968944123371,0.31555690294823,65,1170,"regulation of multicellular organismal development","BP",1
"20978","GO:2000058",0.729730738500427,0.407075248206121,7,151,"regulation of ubiquitin-dependent protein catabolic process","BP",1
"17524","GO:0099699",0.729803579169524,0.45392095699495,4,71,"integral component of synaptic membrane","CC",1
"4780","GO:0010829",0.729910334466872,0.634651595960994,1,22,"negative regulation of glucose transmembrane transport","BP",1
"500","GO:0001658",0.729935871517294,0.530305371657373,2,42,"branching involved in ureteric bud morphogenesis","BP",1
"575","GO:0001778",0.730573636542879,0.633797189148315,1,22,"plasma membrane repair","BP",1
"2944","GO:0006353",0.730959624566576,0.632823343005566,1,23,"DNA-templated transcription, termination","BP",1
"18729","GO:1901992",0.731015311413628,0.451133292872418,4,88,"positive regulation of mitotic cell cycle phase transition","BP",1
"12816","GO:0050730",0.731025273960032,0.389027166260459,9,190,"regulation of peptidyl-tyrosine phosphorylation","BP",1
"5765","GO:0016709",0.731069683857373,0.631135483510368,1,27,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF",1
"11350","GO:0045202",0.73140849184604,0.314455420647592,63,1065,"synapse","CC",1
"12500","GO:0048545",0.731604345605222,0.388556462584008,9,179,"response to steroid hormone","BP",1
"2488","GO:0005540",0.731759777637347,0.633364681587335,1,20,"hyaluronic acid binding","MF",1
"11447","GO:0045577",0.731774211173236,0.630932866789624,1,25,"regulation of B cell differentiation","BP",1
"5814","GO:0016788",0.731784885943745,0.332418723158583,31,631,"hydrolase activity, acting on ester bonds","MF",1
"7459","GO:0031279",0.731900581287589,0.529155999874878,2,36,"regulation of cyclase activity","BP",1
"11653","GO:0045932",0.731944192197122,0.633126433291837,1,20,"negative regulation of muscle contraction","BP",1
"19157","GO:1903038",0.7319479386242,0.429908967856578,5,117,"negative regulation of leukocyte cell-cell adhesion","BP",1
"12814","GO:0050728",0.732193365779878,0.448812170754124,4,105,"negative regulation of inflammatory response","BP",1
"7929","GO:0032210",0.73221758145316,0.526649037555815,2,46,"regulation of telomere maintenance via telomerase","BP",1
"13700","GO:0055119",0.732228330834188,0.638007461490606,1,14,"relaxation of cardiac muscle","BP",1
"6685","GO:0021872",0.732460835672213,0.52792181693226,2,38,"forebrain generation of neurons","BP",1
"10317","GO:0042471",0.73264400530705,0.42980203187314,5,100,"ear morphogenesis","BP",1
"21202","GO:2000401",0.732740808935969,0.525813006367708,2,47,"regulation of lymphocyte migration","BP",1
"16791","GO:0097193",0.732757373093133,0.370343510586873,12,273,"intrinsic apoptotic signaling pathway","BP",1
"8416","GO:0032943",0.732821082973198,0.380342512115123,10,229,"mononuclear cell proliferation","BP",1
"693","GO:0001944",0.733053730229123,0.327533451291742,35,622,"vasculature development","BP",1
"19154","GO:1903035",0.73314980866371,0.477762022813626,3,63,"negative regulation of response to wounding","BP",1
"8140","GO:0032509",0.733166776555442,0.627797581420832,1,29,"endosome transport via multivesicular body sorting pathway","BP",1
"15608","GO:0071482",0.733325958607312,0.448026350499521,4,92,"cellular response to light stimulus","BP",1
"5636","GO:0016442",0.733345853102409,0.624758989633037,1,44,"RISC complex","CC",1
"7499","GO:0031332",0.733345853102409,0.624758989633037,1,44,"RNAi effector complex","CC",1
"4358","GO:0009615",0.733500357703647,0.369561164303479,12,265,"response to virus","BP",1
"7276","GO:0030901",0.733542658962444,0.525650344470364,2,42,"midbrain development","BP",1
"607","GO:0001824",0.73378691493328,0.413556001384402,6,127,"blastocyst development","BP",1
"7013","GO:0030276",0.734020950422324,0.476986457901065,3,60,"clathrin binding","MF",1
"4531","GO:0010332",0.734043356557017,0.524451613118781,2,45,"response to gamma radiation","BP",1
"17058","GO:0098552",0.734406318713937,0.341362766775157,22,463,"side of membrane","CC",1
"7307","GO:0030970",0.734447672391397,0.627453000673255,1,25,"retrograde protein transport, ER to cytosol","BP",1
"19390","GO:1903513",0.734447672391397,0.627453000673255,1,25,"endoplasmic reticulum to cytosol transport","BP",1
"13136","GO:0051258",0.734485958930043,0.368784600170999,12,234,"protein polymerization","BP",1
"3254","GO:0006775",0.734521953689231,0.626322482464077,1,28,"fat-soluble vitamin metabolic process","BP",1
"10835","GO:0043501",0.734735538678018,0.628924461331656,1,21,"skeletal muscle adaptation","BP",1
"11402","GO:0045333",0.734859781216084,0.410790115725294,6,192,"cellular respiration","BP",1
"19073","GO:1902894",0.734948603590245,0.629869544712861,1,19,"negative regulation of miRNA transcription","BP",1
"14995","GO:0070300",0.735837052251285,0.628066983446668,1,20,"phosphatidic acid binding","MF",1
"7672","GO:0031663",0.736169864256968,0.521060362167399,2,49,"lipopolysaccharide-mediated signaling pathway","BP",1
"9293","GO:0035259",0.73622352908173,0.628205961283755,1,19,"nuclear glucocorticoid receptor binding","MF",1
"13252","GO:0051457",0.736244441732904,0.625098968133151,1,25,"maintenance of protein location in nucleus","BP",1
"11328","GO:0045171",0.736277702355197,0.472883581734707,3,73,"intercellular bridge","CC",1
"19184","GO:1903077",0.736304861746744,0.625864252215072,1,23,"negative regulation of protein localization to plasma membrane","BP",1
"16177","GO:0072678",0.736433255271548,0.52117650086267,2,46,"T cell migration","BP",1
"6858","GO:0030030",0.737118223590663,0.302652604641218,84,1415,"cell projection organization","BP",1
"11353","GO:0045211",0.737711492128216,0.370144880982522,11,190,"postsynaptic membrane","CC",1
"16361","GO:0090077",0.738083229334011,0.624537288977668,1,21,"foam cell differentiation","BP",1
"7466","GO:0031290",0.738163036550481,0.627191503879911,1,17,"retinal ganglion cell axon guidance","BP",1
"17439","GO:0099522",0.738330547517028,0.624795690841713,1,20,"cytosolic region","CC",1
"10349","GO:0042552",0.739039572433749,0.396302284142136,7,136,"myelination","BP",1
"11429","GO:0045475",0.739212888321091,0.625812254187226,1,17,"locomotor rhythm","BP",1
"2174","GO:0004857",0.73929035321085,0.367299019547581,11,258,"enzyme inhibitor activity","MF",1
"18618","GO:1901657",0.739416248995829,0.515257146263237,2,63,"glycosyl compound metabolic process","BP",1
"10709","GO:0043271",0.740132009572482,0.405886261785122,6,125,"negative regulation of ion transport","BP",1
"17383","GO:0099146",0.740285562355054,0.62221397043717,1,20,"intrinsic component of postsynaptic density membrane","CC",1
"7024","GO:0030291",0.740358662161009,0.618938656455792,1,27,"protein serine/threonine kinase inhibitor activity","MF",1
"6453","GO:0019933",0.740604286669863,0.515714883062384,2,46,"cAMP-mediated signaling","BP",1
"19943","GO:1904589",0.740726940335054,0.467694012745504,3,67,"regulation of protein import","BP",1
"8655","GO:0033555",0.740822836955934,0.439702413197071,4,76,"multicellular organismal response to stress","BP",1
"6156","GO:0019068",0.740871650286336,0.618255387489757,1,27,"virion assembly","BP",1
"15845","GO:0071887",0.741012472616105,0.437721110382243,4,106,"leukocyte apoptotic process","BP",1
"18686","GO:1901863",0.741441131335912,0.620093080407662,1,21,"positive regulation of muscle tissue development","BP",1
"3353","GO:0006935",0.741452320820625,0.330485138281277,24,442,"chemotaxis","BP",1
"21109","GO:2000278",0.741692817334242,0.417878002414566,5,117,"regulation of DNA biosynthetic process","BP",1
"4574","GO:0010507",0.741741505725332,0.466782991833224,3,63,"negative regulation of autophagy","BP",1
