"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"5528","GO:0016234",0.148020600312586,0.901320506304232,29,71,"inclusion body","CC",1
"13660","GO:0055106",0.148100358357401,0.928605084095971,10,24,"ubiquitin-protein transferase regulator activity","MF",1
"9334","GO:0035385",0.148302028572936,0.968868352334915,4,6,"Roundabout signaling pathway","BP",1
"6172","GO:0019136",0.148360638950354,0.973323513513242,3,5,"deoxynucleoside kinase activity","MF",1
"6158","GO:0019083",0.148446128034016,0.909025373284733,21,49,"viral transcription","BP",1
"7365","GO:0031094",0.148505924196471,0.980848511022765,3,4,"platelet dense tubular network","CC",1
"4806","GO:0010866",0.148521954080317,0.929959696197697,10,22,"regulation of triglyceride biosynthetic process","BP",1
"4309","GO:0009378",0.148622389182173,0.968771612982203,4,6,"four-way junction helicase activity","MF",1
"12913","GO:0050920",0.148667740494388,0.886114510997565,62,161,"regulation of chemotaxis","BP",1
"2732","GO:0005978",0.148699777015163,0.916305494629805,16,36,"glycogen biosynthetic process","BP",1
"4269","GO:0009250",0.148699777015163,0.916305494629805,16,36,"glucan biosynthetic process","BP",1
"14958","GO:0070302",0.148806275751876,0.885567596229445,64,165,"regulation of stress-activated protein kinase signaling cascade","BP",1
"7081","GO:0030432",0.148821378429657,0.95599784417172,5,9,"peristalsis","BP",1
"12059","GO:0046907",0.148943287744396,0.864392910556075,482,1378,"intracellular transport","BP",1
"13167","GO:0051346",0.148945530548225,0.881909026187731,79,214,"negative regulation of hydrolase activity","BP",1
"1463","GO:0003308",0.148974339219823,0.98075594450127,3,4,"negative regulation of Wnt signaling pathway involved in heart development","BP",1
"13031","GO:0051128",0.149012548980197,0.862157123159786,737,2070,"regulation of cellular component organization","BP",1
"8055","GO:0032413",0.149115179668519,0.906424060134217,22,55,"negative regulation of ion transmembrane transporter activity","BP",1
"16703","GO:0097116",0.149243214113014,0.980702730092468,3,4,"gephyrin clustering involved in postsynaptic density assembly","BP",1
"10597","GO:0043144",0.149260288826944,0.945568439233385,6,13,"sno(s)RNA processing","BP",1
"8520","GO:0033146",0.149504009698627,0.919657797592658,14,31,"regulation of intracellular estrogen receptor signaling pathway","BP",1
"9293","GO:0035308",0.149770630831191,0.919486079185923,14,31,"negative regulation of protein dephosphorylation","BP",1
"13678","GO:0060009",0.14982301416307,0.935971295109934,9,17,"Sertoli cell development","BP",1
"14089","GO:0060603",0.149929883736092,0.918907059501717,15,31,"mammary gland duct morphogenesis","BP",1
"7945","GO:0032259",0.149937291761439,0.875199881267905,125,337,"methylation","BP",1
"5241","GO:0015491",0.149943406599723,0.935906295822479,9,17,"cation:cation antiporter activity","MF",1
"20592","GO:1990164",0.149947743763137,0.968370269622732,4,6,"histone H2A phosphorylation","BP",1
"14516","GO:0061551",0.150062313978536,0.98054025695098,3,4,"trigeminal ganglion development","BP",1
"6972","GO:0030224",0.150137361121457,0.929015123111297,10,22,"monocyte differentiation","BP",1
"18245","GO:1900224",0.15028699849966,1,2,2,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP",1
"3578","GO:0007352",0.150336692404452,1,2,2,"zygotic specification of dorsal/ventral axis","BP",1
"15565","GO:0071481",0.150359996921619,0.959239245078637,5,8,"cellular response to X-ray","BP",1
"13845","GO:0060259",0.150410418177234,0.929841622438858,10,21,"regulation of feeding behavior","BP",1
"963","GO:0002377",0.150429752688155,0.890171430002238,44,118,"immunoglobulin production","BP",1
"14122","GO:0060677",0.150692100208613,0.968144069492734,4,6,"ureteric bud elongation","BP",1
"1158","GO:0002709",0.150738882779454,0.898413665016629,29,76,"regulation of T cell mediated immunity","BP",1
"11124","GO:0044547",0.150755186301437,0.980402397660464,3,4,"DNA topoisomerase binding","MF",1
"1430","GO:0003241",0.150784153149638,1,2,2,"growth involved in heart morphogenesis","BP",1
"12822","GO:0050796",0.150785305288645,0.885778809966162,57,147,"regulation of insulin secretion","BP",1
"4851","GO:0010923",0.150864212641458,0.918780996244186,14,31,"negative regulation of phosphatase activity","BP",1
"19220","GO:1903286",0.150886755507028,0.959041867981028,5,8,"regulation of potassium ion import","BP",1
"12492","GO:0048592",0.150894209982522,0.887348644791144,53,131,"eye morphogenesis","BP",1
"2034","GO:0004651",0.150922638307919,1,2,2,"polynucleotide 5'-phosphatase activity","MF",1
"1545","GO:0003712",0.150942349941901,0.871341009334937,164,442,"transcription coregulator activity","MF",1
"4650","GO:0010638",0.151219562271685,0.87057779665644,172,466,"positive regulation of organelle organization","BP",1
"7667","GO:0031668",0.151219868084991,0.881097493425687,74,196,"cellular response to extracellular stimulus","BP",1
"5788","GO:0016755",0.151289015444436,0.941498715442391,7,14,"aminoacyltransferase activity","MF",1
"19957","GO:1904706",0.151336442471746,0.927442909041242,10,23,"negative regulation of vascular associated smooth muscle cell proliferation","BP",1
"6473","GO:0020037",0.151388820874881,0.898270279508211,28,76,"heme binding","MF",1
"1400","GO:0003186",0.151598376912306,0.967867893478433,4,6,"tricuspid valve morphogenesis","BP",1
"19351","GO:1903531",0.151683606545726,0.88765365446036,49,126,"negative regulation of secretion by cell","BP",1
"8186","GO:0032601",0.151742320599371,1,2,2,"connective tissue growth factor production","BP",1
"8215","GO:0032643",0.151742320599371,1,2,2,"regulation of connective tissue growth factor production","BP",1
"16725","GO:0097151",0.151766229135337,0.96781664991021,4,6,"positive regulation of inhibitory postsynaptic potential","BP",1
"9517","GO:0035731",0.151785905079615,0.985115842050978,2,3,"dinitrosyl-iron complex binding","MF",1
"8670","GO:0033619",0.151937117522495,0.907634309463364,20,47,"membrane protein proteolysis","BP",1
"18058","GO:0140719",0.152089247213706,0.94834713902816,6,11,"constitutive heterochromatin assembly","BP",1
"3111","GO:0006568",0.152211860029849,0.962408676079438,4,7,"tryptophan metabolic process","BP",1
"3127","GO:0006586",0.152211860029849,0.962408676079438,4,7,"indolalkylamine metabolic process","BP",1
"17865","GO:0140014",0.152263359679059,0.876873097025634,93,250,"mitotic nuclear division","BP",1
"15095","GO:0070536",0.152406097955076,0.919724618391608,13,29,"protein K63-linked deubiquitination","BP",1
"1101","GO:0002636",0.152509066916034,0.972192831210172,3,5,"positive regulation of germinal center formation","BP",1
"19068","GO:1902969",0.152513046043036,0.940883484349421,7,14,"mitotic DNA replication","BP",1
"12203","GO:0047617",0.1525496021751,0.926722831799108,10,23,"acyl-CoA hydrolase activity","MF",1
"18561","GO:1901655",0.152615104809647,0.895315381764313,31,83,"cellular response to ketone","BP",1
"7297","GO:0030968",0.152630956569631,0.90077219044093,25,63,"endoplasmic reticulum unfolded protein response","BP",1
"6194","GO:0019210",0.152675962501551,0.901566796074261,24,61,"kinase inhibitor activity","MF",1
"17746","GO:0120015",0.153049144760482,0.931416627357411,9,19,"sterol transfer activity","MF",1
"13701","GO:0060037",0.153157830531743,0.928246467019021,10,21,"pharyngeal system development","BP",1
"11169","GO:0044773",0.153241862636003,0.896189870419627,30,76,"mitotic DNA damage checkpoint signaling","BP",1
"17230","GO:0098935",0.153310040914025,0.942485288338603,7,13,"dendritic transport","BP",1
"21378","GO:2000790",0.153365630478638,1,2,2,"regulation of mesenchymal cell proliferation involved in lung development","BP",1
"21379","GO:2000791",0.153365630478638,1,2,2,"negative regulation of mesenchymal cell proliferation involved in lung development","BP",1
"12876","GO:0050871",0.153393472992784,0.898465616081524,27,68,"positive regulation of B cell activation","BP",1
"13986","GO:0060443",0.153521141951727,0.907251079112353,20,45,"mammary gland morphogenesis","BP",1
"19460","GO:1903748",0.153570935957845,0.954063614840342,5,9,"negative regulation of establishment of protein localization to mitochondrion","BP",1
"36","GO:0000077",0.153676950449126,0.888967825579121,42,107,"DNA damage checkpoint signaling","BP",1
"625","GO:0001841",0.153949074039246,0.886116372134422,50,121,"neural tube formation","BP",1
"14005","GO:0060466",0.154027920964493,1,2,2,"activation of meiosis involved in egg activation","BP",1
"6742","GO:0022008",0.154309322597286,0.858741411101895,550,1496,"neurogenesis","BP",1
"7334","GO:0031053",0.154467564539581,0.947267664294964,6,11,"primary miRNA processing","BP",1
"7882","GO:0032127",0.15453872345553,0.957665020355431,5,8,"dense core granule membrane","CC",1
"643","GO:0001880",0.154576665444632,0.979635068733862,3,4,"Mullerian duct regression","BP",1
"6199","GO:0019216",0.154585418184687,0.873200808539861,104,287,"regulation of lipid metabolic process","BP",1
"18869","GO:1902475",0.154590445445118,0.90510225824813,20,49,"L-alpha-amino acid transmembrane transport","BP",1
"617","GO:0001833",0.154935811406336,0.935373717128429,8,16,"inner cell mass cell proliferation","BP",1
"4622","GO:0010603",0.154975284645909,0.966831389989553,4,6,"regulation of cytoplasmic mRNA processing body assembly","BP",1
"18730","GO:1902117",0.154981884040713,0.893560298380937,33,79,"positive regulation of organelle assembly","BP",1
"12483","GO:0048566",0.155200369581613,0.930202757258689,9,19,"embryonic digestive tract development","BP",1
"18132","GO:1900006",0.155335724014735,0.929527017205868,10,19,"positive regulation of dendrite development","BP",1
"5403","GO:0015932",0.155424252833258,0.908577590933342,17,42,"nucleobase-containing compound transmembrane transporter activity","MF",1
"5705","GO:0016590",0.155480371325724,1,2,2,"ACF complex","CC",1
"10178","GO:0042276",0.155484972822101,0.953276769655097,5,9,"error-prone translesion synthesis","BP",1
"253","GO:0000712",0.155588882576465,0.939329834679561,7,14,"resolution of meiotic recombination intermediates","BP",1
"15774","GO:0071827",0.155646011494531,0.919133602247868,12,28,"plasma lipoprotein particle organization","BP",1
"9652","GO:0035985",0.155717292834138,0.971306162799847,3,5,"senescence-associated heterochromatin focus","CC",1
"5865","GO:0016877",0.155722675456287,0.916369710970452,13,31,"ligase activity, forming carbon-sulfur bonds","MF",1
"3359","GO:0006939",0.155728814877507,0.892811721979552,33,80,"smooth muscle contraction","BP",1
"16830","GO:0097367",0.155813583334133,0.85629898608616,651,1838,"carbohydrate derivative binding","MF",1
"9826","GO:0036371",0.155836463765682,1,2,2,"protein localization to T-tubule","BP",1
"20875","GO:1990932",0.155844412616926,0.984447420655206,2,3,"5.8S rRNA binding","MF",1
"19047","GO:1902945",0.156009934522062,0.97934423402968,3,4,"metalloendopeptidase activity involved in amyloid precursor protein catabolic process","MF",1
"14293","GO:0061002",0.156036856044446,0.966503135570119,4,6,"negative regulation of dendritic spine morphogenesis","BP",1
"10953","GO:0043970",0.15614135559923,0.941094785665661,7,13,"histone H3-K9 acetylation","BP",1
"1981","GO:0004571",0.156199284809868,0.9664528082446,4,6,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF",1
"12807","GO:0050775",0.156256717063237,0.901413608332035,23,53,"positive regulation of dendrite morphogenesis","BP",1
"11270","GO:0045117",0.156373892320496,0.960936214741178,4,7,"azole transmembrane transport","BP",1
"15594","GO:0071539",0.156425572049885,0.911295335648781,17,35,"protein localization to centrosome","BP",1
"17327","GO:0099115",0.156492756789345,1,2,2,"chromosome, subtelomeric region","CC",1
"17689","GO:0110016",0.15649391276219,0.956921832268372,5,8,"B-WICH complex","CC",1
"18529","GO:1901605",0.156571796489276,0.880621340795676,56,155,"alpha-amino acid metabolic process","BP",1
"12488","GO:0048584",0.156607864326343,0.856178338518208,575,1640,"positive regulation of response to stimulus","BP",1
"6052","GO:0018193",0.15661608484038,0.859080439949289,365,1022,"peptidyl-amino acid modification","BP",1
"4453","GO:0009966",0.156643112707967,0.854433932268457,811,2309,"regulation of signal transduction","BP",1
"3844","GO:0008295",0.156678075873482,0.97103855513669,3,5,"spermidine biosynthetic process","BP",1
"15959","GO:0072189",0.156711107386026,0.946243376680674,6,11,"ureter development","BP",1
"11585","GO:0045870",0.156793938831884,1,2,2,"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate","BP",1
"964","GO:0002381",0.15690965326836,0.897376706523834,25,64,"immunoglobulin production involved in immunoglobulin-mediated immune response","BP",1
"20795","GO:1990763",0.157015632887932,0.952644497135498,5,9,"arrestin family protein binding","MF",1
"5445","GO:0016053",0.157046157707575,0.875379243412748,75,213,"organic acid biosynthetic process","BP",1
"21373","GO:2000781",0.157089242229085,0.897092799984551,26,63,"positive regulation of double-strand break repair","BP",1
"3747","GO:0008138",0.15723703952067,0.909609020455073,16,38,"protein tyrosine/serine/threonine phosphatase activity","MF",1
"3050","GO:0006498",0.157241972632096,0.960626653068925,4,7,"N-terminal protein lipidation","BP",1
"82","GO:0000165",0.157304001573259,0.862886341009934,213,589,"MAPK cascade","BP",1
"11587","GO:0045876",0.157453780089558,0.952463016147776,5,9,"positive regulation of sister chromatid cohesion","BP",1
"18214","GO:1900150",0.157460554184218,0.960548572941778,4,7,"regulation of defense response to fungus","BP",1
"14272","GO:0060976",0.157522400197439,0.89725737281119,27,60,"coronary vasculature development","BP",1
"8353","GO:0032873",0.157542486941864,0.907913580775399,17,40,"negative regulation of stress-activated MAPK cascade","BP",1
"14959","GO:0070303",0.157542486941864,0.907913580775399,17,40,"negative regulation of stress-activated protein kinase signaling cascade","BP",1
"16563","GO:0090535",0.157559534484943,1,2,2,"WICH complex","CC",1
"19277","GO:1903379",0.157559534484943,1,2,2,"regulation of mitotic chromosome condensation","BP",1
"20215","GO:1905213",0.157559534484943,1,2,2,"negative regulation of mitotic chromosome condensation","BP",1
"18567","GO:1901661",0.15760968531622,0.916685110167458,12,30,"quinone metabolic process","BP",1
"15846","GO:0071955",0.157642879102681,1,2,2,"recycling endosome to Golgi transport","BP",1
"16347","GO:0090108",0.15772669917615,1,2,2,"positive regulation of high-density lipoprotein particle assembly","BP",1
"14620","GO:0061749",0.15776435190403,1,2,2,"forked DNA-dependent helicase activity","MF",1
"5835","GO:0016829",0.158066821327762,0.878307926345404,59,167,"lyase activity","MF",1
"549","GO:0001736",0.158071325444749,0.900761786046108,23,51,"establishment of planar polarity","BP",1
"9843","GO:0036409",0.158078827533249,1,2,2,"histone H3-K14 acetyltransferase complex","CC",1
"12852","GO:0050847",0.158110006346751,0.956304363387348,5,8,"progesterone receptor signaling pathway","BP",1
"20835","GO:1990830",0.158136325232348,0.881492575701981,49,138,"cellular response to leukemia inhibitory factor","BP",1
"9872","GO:0036475",0.158261941290919,0.911554552149935,15,34,"neuron death in response to oxidative stress","BP",1
"1392","GO:0003177",0.158273166809027,0.927855962001286,10,19,"pulmonary valve development","BP",1
"10462","GO:0042832",0.158442378555273,0.924113801881052,10,22,"defense response to protozoan","BP",1
"14355","GO:0061099",0.158457938964757,0.920489525125069,11,25,"negative regulation of protein tyrosine kinase activity","BP",1
"1006","GO:0002456",0.158507242151902,0.887539362345266,36,97,"T cell mediated immunity","BP",1
"20831","GO:1990825",0.158519316097346,0.937839502350228,7,14,"sequence-specific mRNA binding","MF",1
"4691","GO:0010713",0.158576962286719,0.936131370148025,7,15,"negative regulation of collagen metabolic process","BP",1
"8419","GO:0032966",0.158576962286719,0.936131370148025,7,15,"negative regulation of collagen biosynthetic process","BP",1
"11933","GO:0046628",0.158665702762099,0.922164951276783,11,23,"positive regulation of insulin receptor signaling pathway","BP",1
"656","GO:0001893",0.158702495515126,0.920338856699145,11,25,"maternal placenta development","BP",1
"1007","GO:0002457",0.158748002624419,0.970458776319294,3,5,"T cell antigen processing and presentation","BP",1
"8451","GO:0033007",0.158791629973833,0.970446508870787,3,5,"negative regulation of mast cell activation involved in immune response","BP",1
"15779","GO:0071839",0.159001711540209,0.970387409150121,3,5,"apoptotic process in bone marrow cell","BP",1
"685","GO:0001937",0.159143052356475,0.912779186402101,14,32,"negative regulation of endothelial cell proliferation","BP",1
"15260","GO:0070873",0.159185841809795,0.916127341979409,13,28,"regulation of glycogen metabolic process","BP",1
"6671","GO:0021861",0.159335514419202,0.95987662001617,4,7,"forebrain radial glial cell differentiation","BP",1
"14306","GO:0061025",0.159337179238099,0.881079034665854,49,130,"membrane fusion","BP",1
"8631","GO:0033549",0.159338332511534,0.93573348406465,7,15,"MAP kinase phosphatase activity","MF",1
"13707","GO:0060043",0.159413343301831,0.909112931377373,16,36,"regulation of cardiac muscle cell proliferation","BP",1
"3034","GO:0006475",0.15944896510716,0.876648755279649,64,165,"internal protein amino acid acetylation","BP",1
"6096","GO:0018393",0.15944896510716,0.876648755279649,64,165,"internal peptidyl-lysine acetylation","BP",1
"18606","GO:1901796",0.159457103592696,0.891589195877572,29,77,"regulation of signal transduction by p53 class mediator","BP",1
"5883","GO:0016896",0.159542506951339,0.912516494213412,14,32,"exoribonuclease activity, producing 5'-phosphomonoesters","MF",1
"1279","GO:0002901",0.159560301157066,0.970230046437113,3,5,"mature B cell apoptotic process","BP",1
"1283","GO:0002905",0.159560301157066,0.970230046437113,3,5,"regulation of mature B cell apoptotic process","BP",1
"1284","GO:0002906",0.159560301157066,0.970230046437113,3,5,"negative regulation of mature B cell apoptotic process","BP",1
"14733","GO:0062042",0.159602109150649,0.965392265613903,4,6,"regulation of cardiac epithelial to mesenchymal transition","BP",1
"14734","GO:0062043",0.159602109150649,0.965392265613903,4,6,"positive regulation of cardiac epithelial to mesenchymal transition","BP",1
"1071","GO:0002568",0.159631537236906,0.978601961175022,3,4,"somatic diversification of T cell receptor genes","BP",1
"1130","GO:0002681",0.159631537236906,0.978601961175022,3,4,"somatic recombination of T cell receptor gene segments","BP",1
"8526","GO:0033153",0.159631537236906,0.978601961175022,3,4,"T cell receptor V(D)J recombination","BP",1
"7256","GO:0030888",0.159674492253331,0.902989472536132,19,46,"regulation of B cell proliferation","BP",1
"1205","GO:0002790",0.159695143431223,0.871787150649839,85,226,"peptide secretion","BP",1
"8452","GO:0033008",0.159709310125039,0.93553937316748,7,15,"positive regulation of mast cell activation involved in immune response","BP",1
"10699","GO:0043306",0.159709310125039,0.93553937316748,7,15,"positive regulation of mast cell degranulation","BP",1
"16526","GO:0090399",0.159736097644675,0.944853166085986,6,11,"replicative senescence","BP",1
"5396","GO:0015924",0.159757533871722,0.955671934150245,5,8,"mannosyl-oligosaccharide mannosidase activity","MF",1
"6301","GO:0019530",0.159851267253197,0.959691095088864,4,7,"taurine metabolic process","BP",1
"6336","GO:0019694",0.159851267253197,0.959691095088864,4,7,"alkanesulfonate metabolic process","BP",1
"15583","GO:0071504",0.159859473379556,0.978554890194532,3,4,"cellular response to heparin","BP",1
"9873","GO:0036476",0.159882793534191,0.970139049224234,3,5,"neuron death in response to hydrogen peroxide","BP",1
"19183","GO:1903207",0.159882793534191,0.970139049224234,3,5,"regulation of hydrogen peroxide-induced neuron death","BP",1
"19184","GO:1903208",0.159882793534191,0.970139049224234,3,5,"negative regulation of hydrogen peroxide-induced neuron death","BP",1
"14200","GO:0060788",0.16010718923233,0.939131734463745,7,13,"ectodermal placode formation","BP",1
"15710","GO:0071697",0.16010718923233,0.939131734463745,7,13,"ectodermal placode morphogenesis","BP",1
"4849","GO:0010921",0.160117893142821,0.892344909134186,29,70,"regulation of phosphatase activity","BP",1
"962","GO:0002376",0.160233773014815,0.852352480592854,610,1786,"immune system process","BP",1
"13904","GO:0060341",0.160268365536503,0.858256529685562,263,733,"regulation of cellular localization","BP",1
"683","GO:0001935",0.160406082454432,0.882671751888371,44,112,"endothelial cell proliferation","BP",1
"1999","GO:0004601",0.160431615601301,0.910952633127273,13,36,"peroxidase activity","MF",1
"17017","GO:0098554",0.160475050402707,0.951205624888374,5,9,"cytoplasmic side of endoplasmic reticulum membrane","CC",1
"17782","GO:0120099",0.160517962700132,0.965104806425394,4,6,"procentriole replication complex","CC",1
"1627","GO:0003924",0.160548446550198,0.870152404296215,87,249,"GTPase activity","MF",1
"8527","GO:0033157",0.160664581303761,0.872926584175345,74,199,"regulation of intracellular protein transport","BP",1
"15013","GO:0070403",0.160689121079928,0.935025937461822,7,15,"NAD+ binding","MF",1
"12026","GO:0046850",0.160733185043345,0.908219215594173,16,36,"regulation of bone remodeling","BP",1
"15785","GO:0071864",0.160972484839498,0.959286751540908,4,7,"positive regulation of cell proliferation in bone marrow","BP",1
"11506","GO:0045724",0.161056560105412,0.914932013190493,13,28,"positive regulation of cilium assembly","BP",1
"3353","GO:0006930",0.161079584564171,0.964928107072129,4,6,"substrate-dependent cell migration, cell extension","BP",1
"1530","GO:0003678",0.161101061412881,0.892029068816358,29,68,"DNA helicase activity","MF",1
"12217","GO:0047690",0.161253099518916,1,2,2,"aspartyltransferase activity","MF",1
"5858","GO:0016863",0.161253384585697,0.945664479332315,5,11,"intramolecular oxidoreductase activity, transposing C=C bonds","MF",1
"4429","GO:0009894",0.161301980967145,0.856278610000287,296,834,"regulation of catabolic process","BP",1
"13277","GO:0051575",0.161445803139922,0.959115639029367,4,7,"5'-deoxyribose-5-phosphate lyase activity","MF",1
"18945","GO:1902667",0.161563529047067,0.947327938161657,6,10,"regulation of axon guidance","BP",1
"18696","GO:1902041",0.161694876862532,0.901920651774125,19,45,"regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"9683","GO:0036042",0.161766259201779,0.958999647264879,4,7,"long-chain fatty acyl-CoA binding","MF",1
"20787","GO:1990745",0.161816889819992,0.969591059715345,3,5,"EARP complex","CC",1
"19019","GO:1902883",0.161885280452686,0.915175726344912,12,28,"negative regulation of response to oxidative stress","BP",1
"3435","GO:0007064",0.162135282596741,0.917443378148972,12,25,"mitotic sister chromatid cohesion","BP",1
"2538","GO:0005657",0.162225302847217,0.892574639288992,26,66,"replication fork","CC",1
"20684","GO:1990441",0.162313410884677,0.969449758618176,3,5,"negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP",1
"2729","GO:0005975",0.16234457288091,0.860713277367037,166,466,"carbohydrate metabolic process","BP",1
"15333","GO:0070993",0.162357388420523,0.969437231161863,3,5,"translation preinitiation complex","CC",1
"8130","GO:0032506",0.162416886633335,0.90607235324205,16,38,"cytokinetic process","BP",1
"1385","GO:0003169",0.162491188563967,1,2,2,"coronary vein morphogenesis","BP",1
"12801","GO:0050769",0.162723173992435,0.868330439758256,92,236,"positive regulation of neurogenesis","BP",1
"14387","GO:0061178",0.162775931079095,0.891583103680688,27,67,"regulation of insulin secretion involved in cellular response to glucose stimulus","BP",1
"12323","GO:0048149",0.162788699734405,0.958628802996507,4,7,"behavioral response to ethanol","BP",1
"21344","GO:2000739",0.162934582806994,0.954443988870726,5,8,"regulation of mesenchymal stem cell differentiation","BP",1
"8303","GO:0032783",0.162986336742772,0.96432580185937,4,6,"super elongation complex","CC",1
"7062","GO:0030374",0.163156770345282,0.897078928281598,22,52,"nuclear receptor coactivator activity","MF",1
"9388","GO:0035510",0.163390038897117,0.919296801262984,11,23,"DNA dealkylation","BP",1
"10302","GO:0042500",0.163417390660673,0.958400197027609,4,7,"aspartic endopeptidase activity, intramembrane cleaving","MF",1
"7809","GO:0031999",0.1634360190971,0.958393416620602,4,7,"negative regulation of fatty acid beta-oxidation","BP",1
"69","GO:0000138",0.163442338148661,0.940605500161487,6,12,"Golgi trans cisterna","CC",1
"916","GO:0002312",0.163481732300584,0.889181483785679,29,73,"B cell activation involved in immune response","BP",1
"18808","GO:1902298",0.163589234494836,1,2,2,"cell cycle DNA replication maintenance of fidelity","BP",1
"20674","GO:1990426",0.163589234494836,1,2,2,"mitotic recombination-dependent replication fork processing","BP",1
"20704","GO:1990505",0.163589234494836,1,2,2,"mitotic DNA replication maintenance of fidelity","BP",1
"20862","GO:1990907",0.163772668465277,0.937301518770705,7,13,"beta-catenin-TCF complex","CC",1
"14083","GO:0060596",0.163814799630455,0.977731410584231,3,4,"mammary placode formation","BP",1
"4607","GO:0010566",0.163943242587713,0.935055187259882,7,14,"regulation of ketone biosynthetic process","BP",1
"286","GO:0000800",0.163957597036461,0.93504777424836,7,14,"lateral element","CC",1
"3091","GO:0006547",0.164033809775058,0.968958202206887,3,5,"histidine metabolic process","BP",1
"8446","GO:0033002",0.164084656556862,0.869646861966058,77,201,"muscle cell proliferation","BP",1
"3101","GO:0006558",0.164188860621264,0.954364322924446,4,8,"L-phenylalanine metabolic process","BP",1
"18764","GO:1902221",0.164188860621264,0.954364322924446,4,8,"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process","BP",1
"1343","GO:0003081",0.164225392127925,0.933163763958604,7,15,"regulation of systemic arterial blood pressure by renin-angiotensin","BP",1
"19037","GO:1902915",0.164281434513214,0.942744594939592,6,11,"negative regulation of protein polyubiquitination","BP",1
"11250","GO:0045069",0.164326453292035,0.889058948262911,28,72,"regulation of viral genome replication","BP",1
"6746","GO:0022027",0.164354648884598,0.946098051015094,6,10,"interkinetic nuclear migration","BP",1
"8622","GO:0033500",0.164557916734484,0.867547979190545,85,227,"carbohydrate homeostasis","BP",1
"15265","GO:0070878",0.164622034586559,0.94946279857191,5,9,"primary miRNA binding","MF",1
"12575","GO:0048736",0.16467668981763,0.873416439691398,61,152,"appendage development","BP",1
"13796","GO:0060173",0.16467668981763,0.873416439691398,61,152,"limb development","BP",1
"1488","GO:0003347",0.164718482385724,1,2,2,"epicardial cell to mesenchymal cell transition","BP",1
"20506","GO:1905897",0.16477828375276,0.889457701118528,27,70,"regulation of response to endoplasmic reticulum stress","BP",1
"19053","GO:1902951",0.164809895410829,0.968735461541272,3,5,"negative regulation of dendritic spine maintenance","BP",1
"9288","GO:0035303",0.165059469802857,0.878899288866064,44,112,"regulation of dephosphorylation","BP",1
"4591","GO:0010528",0.165097239904175,0.914675658446314,12,26,"regulation of transposition","BP",1
"4592","GO:0010529",0.165097239904175,0.914675658446314,12,26,"negative regulation of transposition","BP",1
"5848","GO:0016846",0.16515491096118,0.943868581286545,5,11,"carbon-sulfur lyase activity","MF",1
"16923","GO:0097542",0.165220972885001,0.94920947353376,5,9,"ciliary tip","CC",1
"14677","GO:0061860",0.165304195528042,1,2,2,"DNA clamp unloader activity","MF",1
"16587","GO:0090618",0.165304195528042,1,2,2,"DNA clamp unloading","BP",1
"13011","GO:0051096",0.165412644186349,0.95767177442563,4,7,"positive regulation of helicase activity","BP",1
"2839","GO:0006157",0.165500021401047,0.968536872141887,3,5,"deoxyadenosine catabolic process","BP",1
"11715","GO:0046090",0.165500021401047,0.968536872141887,3,5,"deoxyadenosine metabolic process","BP",1
"6605","GO:0021730",0.165832277274096,1,2,2,"trigeminal sensory nucleus development","BP",1
"6607","GO:0021740",0.165832277274096,1,2,2,"principal sensory nucleus of trigeminal nerve development","BP",1
"6872","GO:0030072",0.165923047812028,0.866554547969246,84,224,"peptide hormone secretion","BP",1
"20000","GO:1904780",0.166228838594707,0.977222627799765,3,4,"negative regulation of protein localization to centrosome","BP",1
"13245","GO:0051497",0.166448304666515,0.911467167465862,13,28,"negative regulation of stress fiber assembly","BP",1
"6704","GO:0021934",0.166501226193775,1,2,2,"hindbrain tangential cell migration","BP",1
"11817","GO:0046386",0.166543986674408,0.91745421284927,10,24,"deoxyribose phosphate catabolic process","BP",1
"11634","GO:0045947",0.16656184189201,0.927526965926265,8,17,"negative regulation of translational initiation","BP",1
"20243","GO:1905274",0.16656213721841,0.953028467591424,5,8,"regulation of modification of postsynaptic actin cytoskeleton","BP",1
"6242","GO:0019348",0.166621078362192,0.96821323678948,3,5,"dolichol metabolic process","BP",1
"19896","GO:1904589",0.166711295446571,0.888380379304353,27,68,"regulation of protein import","BP",1
"9508","GO:0035722",0.166716937708181,1,2,2,"interleukin-12-mediated signaling pathway","BP",1
"5174","GO:0015247",0.166741066148967,0.977114067495849,3,4,"aminophospholipid flippase activity","MF",1
"10613","GO:0043175",0.166843101349348,0.900466539399663,18,41,"RNA polymerase core enzyme binding","MF",1
"10345","GO:0042594",0.16692726719947,0.87149366187172,59,156,"response to starvation","BP",1
"10269","GO:0042446",0.166936750324594,0.899951032540716,18,42,"hormone biosynthetic process","BP",1
"14778","GO:0062208",0.166958411614892,0.903445833217248,16,37,"positive regulation of pattern recognition receptor signaling pathway","BP",1
