"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"1912","GO:0004470",1,0.946885381403909,0,3,"malic enzyme activity","MF",1
"1913","GO:0004471",1,0.946885381403909,0,3,"malate dehydrogenase (decarboxylating) (NAD+) activity","MF",1
"1914","GO:0004473",1,0.946885381403909,0,3,"malate dehydrogenase (decarboxylating) (NADP+) activity","MF",1
"1915","GO:0004474",1,0.99099058021143,0,1,"malate synthase activity","MF",1
"1916","GO:0004475",1,0.98957984568777,0,1,"mannose-1-phosphate guanylyltransferase activity","MF",1
"1917","GO:0004476",1,0.989561281396107,0,1,"mannose-6-phosphate isomerase activity","MF",1
"1918","GO:0004477",1,0.965052805976934,0,3,"methenyltetrahydrofolate cyclohydrolase activity","MF",1
"1919","GO:0004478",1,0.986885678143507,0,1,"methionine adenosyltransferase activity","MF",1
"1920","GO:0004479",1,0.989416350781334,0,1,"methionyl-tRNA formyltransferase activity","MF",1
"1921","GO:0004482",1,0.979449847101136,0,1,"mRNA (guanine-N7-)-methyltransferase activity","MF",1
"1922","GO:0004483",1,0.963933802231165,0,2,"mRNA (nucleoside-2'-O-)-methyltransferase activity","MF",1
"1923","GO:0004484",1,0.981428542826942,0,1,"mRNA guanylyltransferase activity","MF",1
"1924","GO:0004485",1,0.977277266430499,0,2,"methylcrotonoyl-CoA carboxylase activity","MF",1
"1925","GO:0004486",1,0.949018601297072,0,4,"methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity","MF",1
"1926","GO:0004487",1,0.965052805976934,0,3,"methylenetetrahydrofolate dehydrogenase (NAD+) activity","MF",1
"1927","GO:0004488",1,0.949018601297072,0,4,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","MF",1
"1928","GO:0004489",1,0.979301496974271,0,1,"methylenetetrahydrofolate reductase (NAD(P)H) activity","MF",1
"1929","GO:0004490",1,0.990566553640677,0,1,"methylglutaconyl-CoA hydratase activity","MF",1
"1930","GO:0004491",1,0.985118768526504,0,1,"methylmalonate-semialdehyde dehydrogenase (acylating) activity","MF",1
"1931","GO:0004493",1,0.993630817157683,0,1,"methylmalonyl-CoA epimerase activity","MF",1
"1932","GO:0004494",1,0.983717043046319,0,1,"methylmalonyl-CoA mutase activity","MF",1
"1933","GO:0004495",1,0.990321541639906,0,1,"mevaldate reductase activity","MF",1
"1934","GO:0004496",1,0.989627606296032,0,1,"mevalonate kinase activity","MF",1
"1935","GO:0004497",1,0.490868023359524,0,57,"monooxygenase activity","MF",1
"1936","GO:0004498",1,0.989272696841344,0,1,"calcidiol 1-monooxygenase activity","MF",1
"1937","GO:0004499",1,0.968961690525018,0,2,"N,N-dimethylaniline monooxygenase activity","MF",1
"1938","GO:0004500",1,0.976730130591354,0,2,"dopamine beta-monooxygenase activity","MF",1
"1939","GO:0004502",1,0.989191386042949,0,1,"kynurenine 3-monooxygenase activity","MF",1
"1940","GO:0004504",1,0.981488556486874,0,1,"peptidylglycine monooxygenase activity","MF",1
"1941","GO:0004505",1,0.988454646175758,0,2,"phenylalanine 4-monooxygenase activity","MF",1
"1942","GO:0004506",1,0.988669336672654,0,1,"squalene monooxygenase activity","MF",1
"1943","GO:0004510",1,0.970161944733965,0,2,"tryptophan 5-monooxygenase activity","MF",1
"1944","GO:0004511",1,0.98954941467939,0,1,"tyrosine 3-monooxygenase activity","MF",1
"1945","GO:0004512",1,0.989503270531459,0,1,"inositol-3-phosphate synthase activity","MF",1
"1946","GO:0004513",1,0.989407154792869,0,1,"neolactotetraosylceramide alpha-2,3-sialyltransferase activity","MF",1
"1947","GO:0004514",1,0.961291382358332,0,3,"nicotinate-nucleotide diphosphorylase (carboxylating) activity","MF",1
"1948","GO:0004515",1,0.969761376783657,0,2,"nicotinate-nucleotide adenylyltransferase activity","MF",1
"1949","GO:0004516",1,0.989470520648025,0,1,"nicotinate phosphoribosyltransferase activity","MF",1
"1950","GO:0004517",1,0.96112628803976,0,2,"nitric-oxide synthase activity","MF",1
"1953","GO:0004520",1,0.563417372831377,0,38,"endodeoxyribonuclease activity","MF",1
"1954","GO:0004521",1,0.468128745374413,0,56,"endoribonuclease activity","MF",1
"1955","GO:0004523",1,0.969750892806754,0,3,"RNA-DNA hybrid ribonuclease activity","MF",1
"1956","GO:0004525",1,0.950501112418937,0,3,"ribonuclease III activity","MF",1
"1957","GO:0004526",1,0.92016498613872,0,9,"ribonuclease P activity","MF",1
"1958","GO:0004527",1,0.354302712501052,0,72,"exonuclease activity","MF",1
"1959","GO:0004528",1,0.934788353747579,0,4,"phosphodiesterase I activity","MF",1
"1960","GO:0004529",1,0.760007564026799,0,21,"exodeoxyribonuclease activity","MF",1
"1961","GO:0004530",1,0.945044605793341,0,4,"deoxyribonuclease I activity","MF",1
"1962","GO:0004531",1,0.979040439459905,0,2,"deoxyribonuclease II activity","MF",1
"1963","GO:0004532",1,0.621998897313558,0,33,"exoribonuclease activity","MF",1
"1964","GO:0004534",1,0.934902681437922,0,4,"5'-3' exoribonuclease activity","MF",1
"1965","GO:0004535",1,0.82057497013286,0,13,"poly(A)-specific ribonuclease activity","MF",1
"1966","GO:0004536",1,0.44509794255386,0,57,"deoxyribonuclease activity","MF",1
"1967","GO:0004540",1,0.285095016147796,0,89,"ribonuclease activity","MF",1
"1968","GO:0004549",1,0.888418241434631,0,12,"tRNA-specific ribonuclease activity","MF",1
"1969","GO:0004550",1,0.848254988340553,0,16,"nucleoside diphosphate kinase activity","MF",1
"1970","GO:0004551",1,0.823594947716054,0,16,"nucleotide diphosphatase activity","MF",1
"1971","GO:0004553",1,0.338867616996876,0,71,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",1
"1972","GO:0004555",1,0.989444349568837,0,1,"alpha,alpha-trehalase activity","MF",1
"1973","GO:0004556",1,0.989623030480541,0,1,"alpha-amylase activity","MF",1
"1974","GO:0004557",1,0.97714139024259,0,2,"alpha-galactosidase activity","MF",1
"1975","GO:0004558",1,0.964832223912913,0,2,"alpha-1,4-glucosidase activity","MF",1
"1976","GO:0004559",1,0.792859127712158,0,13,"alpha-mannosidase activity","MF",1
"1977","GO:0004560",1,0.971859872420219,0,2,"alpha-L-fucosidase activity","MF",1
"1978","GO:0004561",1,0.989216520131342,0,1,"alpha-N-acetylglucosaminidase activity","MF",1
"1979","GO:0004563",1,0.930691514130977,0,5,"beta-N-acetylhexosaminidase activity","MF",1
"1980","GO:0004565",1,0.97476217968757,0,2,"beta-galactosidase activity","MF",1
"1981","GO:0004566",1,0.958842386267491,0,3,"beta-glucuronidase activity","MF",1
"1982","GO:0004567",1,0.983722991422159,0,1,"beta-mannosidase activity","MF",1
"1983","GO:0004568",1,0.96765553784318,0,3,"chitinase activity","MF",1
"1984","GO:0004569",1,0.979996162312196,0,1,"glycoprotein endo-alpha-1,2-mannosidase activity","MF",1
"1985","GO:0004571",1,0.895250155176106,0,6,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF",1
"1986","GO:0004572",1,0.959029452220407,0,2,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity","MF",1
"1987","GO:0004573",1,0.98858677645492,0,1,"Glc3Man9GlcNAc2 oligosaccharide glucosidase activity","MF",1
"1988","GO:0004576",1,0.960278357759624,0,2,"oligosaccharyl transferase activity","MF",1
"1989","GO:0004577",1,0.987975219001477,0,1,"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","MF",1
"1990","GO:0004578",1,0.989573846520393,0,1,"chitobiosyldiphosphodolichol beta-mannosyltransferase activity","MF",1
"1991","GO:0004579",1,0.960278357759624,0,2,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF",1
"1992","GO:0004581",1,0.990142223010079,0,1,"dolichyl-phosphate beta-glucosyltransferase activity","MF",1
"1993","GO:0004582",1,0.99302346824805,0,1,"dolichyl-phosphate beta-D-mannosyltransferase activity","MF",1
"1994","GO:0004586",1,0.968901576107552,0,2,"ornithine decarboxylase activity","MF",1
"1995","GO:0004587",1,0.989393695396083,0,1,"ornithine-oxo-acid transaminase activity","MF",1
"1996","GO:0004588",1,0.985355793082482,0,1,"orotate phosphoribosyltransferase activity","MF",1
"1997","GO:0004590",1,0.985355793082482,0,1,"orotidine-5'-phosphate decarboxylase activity","MF",1
"1998","GO:0004591",1,0.94821119349067,0,3,"oxoglutarate dehydrogenase (succinyl-transferring) activity","MF",1
"1999","GO:0004594",1,0.930907711965711,0,4,"pantothenate kinase activity","MF",1
"2000","GO:0004595",1,0.989548456539858,0,1,"pantetheine-phosphate adenylyltransferase activity","MF",1
"2001","GO:0004596",1,0.860065400744029,0,10,"peptide alpha-N-acetyltransferase activity","MF",1
"2002","GO:0004598",1,0.981488556486874,0,1,"peptidylamidoglycolate lyase activity","MF",1
"2004","GO:0004602",1,0.840892610240503,0,21,"glutathione peroxidase activity","MF",1
"2005","GO:0004605",1,0.953693875504905,0,3,"phosphatidate cytidylyltransferase activity","MF",1
"2006","GO:0004607",1,0.990503419260706,0,1,"phosphatidylcholine-sterol O-acyltransferase activity","MF",1
"2007","GO:0004608",1,0.992399774989531,0,1,"phosphatidylethanolamine N-methyltransferase activity","MF",1
"2008","GO:0004609",1,0.978818082498828,0,2,"phosphatidylserine decarboxylase activity","MF",1
"2009","GO:0004610",1,0.980218249725016,0,1,"phosphoacetylglucosamine mutase activity","MF",1
"2010","GO:0004611",1,0.985380360499699,0,1,"phosphoenolpyruvate carboxykinase activity","MF",1
"2011","GO:0004613",1,0.985380360499699,0,1,"phosphoenolpyruvate carboxykinase (GTP) activity","MF",1
"2012","GO:0004614",1,0.959304520787678,0,3,"phosphoglucomutase activity","MF",1
"2013","GO:0004615",1,0.981120555405774,0,2,"phosphomannomutase activity","MF",1
"2014","GO:0004616",1,0.989386507748727,0,1,"phosphogluconate dehydrogenase (decarboxylating) activity","MF",1
"2015","GO:0004617",1,0.989481392163753,0,1,"phosphoglycerate dehydrogenase activity","MF",1
"2016","GO:0004618",1,0.989513025687674,0,1,"phosphoglycerate kinase activity","MF",1
"2017","GO:0004619",1,0.980214118642681,0,2,"phosphoglycerate mutase activity","MF",1
"2018","GO:0004620",1,0.335363258662107,0,75,"phospholipase activity","MF",1
"2019","GO:0004621",1,0.979939557552314,0,1,"glycosylphosphatidylinositol phospholipase D activity","MF",1
"2020","GO:0004622",1,0.791890020530284,0,18,"lysophospholipase activity","MF",1
"2021","GO:0004623",1,0.755618986858695,0,22,"phospholipase A2 activity","MF",1
"2022","GO:0004629",1,0.756979253217785,0,15,"phospholipase C activity","MF",1
"2023","GO:0004630",1,0.905888805612229,0,7,"phospholipase D activity","MF",1
"2024","GO:0004631",1,0.99136840239888,0,1,"phosphomevalonate kinase activity","MF",1
"2025","GO:0004632",1,0.99106809656418,0,1,"phosphopantothenate--cysteine ligase activity","MF",1
"2026","GO:0004633",1,0.98998724963568,0,1,"phosphopantothenoylcysteine decarboxylase activity","MF",1
"2027","GO:0004634",1,0.947926681683655,0,5,"phosphopyruvate hydratase activity","MF",1
"2028","GO:0004637",1,0.965445682330811,0,2,"phosphoribosylamine-glycine ligase activity","MF",1
"2029","GO:0004638",1,0.989296955147783,0,1,"phosphoribosylaminoimidazole carboxylase activity","MF",1
"2030","GO:0004639",1,0.989296955147783,0,1,"phosphoribosylaminoimidazolesuccinocarboxamide synthase activity","MF",1
"2031","GO:0004641",1,0.985852711176022,0,1,"phosphoribosylformylglycinamidine cyclo-ligase activity","MF",1
"2032","GO:0004642",1,0.979301496974271,0,1,"phosphoribosylformylglycinamidine synthase activity","MF",1
"2033","GO:0004643",1,0.989011236379244,0,1,"phosphoribosylaminoimidazolecarboxamide formyltransferase activity","MF",1
"2034","GO:0004644",1,0.985852711176022,0,1,"phosphoribosylglycinamide formyltransferase activity","MF",1
"2035","GO:0004645",1,0.93516352653557,0,5,"1,4-alpha-oligoglucan phosphorylase activity","MF",1
"2036","GO:0004648",1,0.989374551512918,0,1,"O-phospho-L-serine:2-oxoglutarate aminotransferase activity","MF",1
"2037","GO:0004649",1,0.970016708988356,0,2,"poly(ADP-ribose) glycohydrolase activity","MF",1
"2038","GO:0004651",1,0.961112671030608,0,2,"polynucleotide 5'-phosphatase activity","MF",1
"2039","GO:0004652",1,0.829354525033046,0,12,"polynucleotide adenylyltransferase activity","MF",1
"2040","GO:0004653",1,0.81942413040582,0,12,"polypeptide N-acetylgalactosaminyltransferase activity","MF",1
"2041","GO:0004654",1,0.988924533575017,0,1,"polyribonucleotide nucleotidyltransferase activity","MF",1
"2042","GO:0004655",1,0.980285359616865,0,1,"porphobilinogen synthase activity","MF",1
"2043","GO:0004656",1,0.93974809864407,0,5,"procollagen-proline 4-dioxygenase activity","MF",1
"2044","GO:0004657",1,0.989357422881069,0,1,"proline dehydrogenase activity","MF",1
"2045","GO:0004658",1,0.978495770513796,0,2,"propionyl-CoA carboxylase activity","MF",1
"2046","GO:0004659",1,0.829311989782307,0,15,"prenyltransferase activity","MF",1
"2047","GO:0004660",1,0.97867077431777,0,2,"protein farnesyltransferase activity","MF",1
"2048","GO:0004661",1,0.958522325914892,0,4,"protein geranylgeranyltransferase activity","MF",1
"2049","GO:0004662",1,0.978277909983443,0,2,"CAAX-protein geranylgeranyltransferase activity","MF",1
"2050","GO:0004663",1,0.969473634679301,0,3,"Rab geranylgeranyltransferase activity","MF",1
"2052","GO:0004667",1,0.977368043913953,0,2,"prostaglandin-D synthase activity","MF",1
"2053","GO:0004668",1,0.940627389491729,0,4,"protein-arginine deiminase activity","MF",1
"2054","GO:0004671",1,0.979507300438565,0,1,"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity","MF",1
"2056","GO:0004673",1,0.992949217822367,0,1,"protein histidine kinase activity","MF",1
"2059","GO:0004676",1,0.979301496974271,0,1,"3-phosphoinositide-dependent protein kinase activity","MF",1
"2060","GO:0004677",1,0.959029452220057,0,2,"DNA-dependent protein kinase activity","MF",1
"2061","GO:0004679",1,0.884838339532857,0,8,"AMP-activated protein kinase activity","MF",1
"2062","GO:0004683",1,0.697162366451937,0,24,"calmodulin-dependent protein kinase activity","MF",1
"2063","GO:0004686",1,0.979301496974271,0,1,"elongation factor-2 kinase activity","MF",1
"2064","GO:0004687",1,0.936373705085348,0,4,"myosin light chain kinase activity","MF",1
"2065","GO:0004689",1,0.977954120201379,0,2,"phosphorylase kinase activity","MF",1
"2068","GO:0004692",1,0.95959224567054,0,2,"cGMP-dependent protein kinase activity","MF",1
"2070","GO:0004694",1,0.938973705109145,0,4,"eukaryotic translation initiation factor 2alpha kinase activity","MF",1
"2071","GO:0004697",1,0.776683255704692,0,15,"protein kinase C activity","MF",1
"2072","GO:0004698",1,0.79311730368308,0,14,"calcium-dependent protein kinase C activity","MF",1
"2073","GO:0004699",1,0.95304591182547,0,3,"calcium-independent protein kinase C activity","MF",1
"2074","GO:0004703",1,0.910256157458987,0,6,"G protein-coupled receptor kinase activity","MF",1
"2075","GO:0004704",1,0.948598437678635,0,4,"NF-kappaB-inducing kinase activity","MF",1
"2076","GO:0004705",1,0.939752922810696,0,3,"JUN kinase activity","MF",1
"2077","GO:0004706",1,0.797760249807963,0,12,"JUN kinase kinase kinase activity","MF",1
"2078","GO:0004707",1,0.790854659264461,0,15,"MAP kinase activity","MF",1
"2080","GO:0004709",1,0.641696097370872,0,24,"MAP kinase kinase kinase activity","MF",1
"2081","GO:0004711",1,0.899032539641061,0,6,"ribosomal protein S6 kinase activity","MF",1
"2085","GO:0004715",1,0.54869858497404,0,40,"non-membrane spanning protein tyrosine kinase activity","MF",1
"2086","GO:0004719",1,0.945848246310053,0,3,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF",1
"2087","GO:0004720",1,0.909775531685064,0,5,"protein-lysine 6-oxidase activity","MF",1
"2088","GO:0004721",1,0.0907618197624207,0,157,"phosphoprotein phosphatase activity","MF",1
"2089","GO:0004722",1,0.289552994423403,0,89,"protein serine/threonine phosphatase activity","MF",1
"2090","GO:0004723",1,0.904434330437968,0,6,"calcium-dependent protein serine/threonine phosphatase activity","MF",1
"2091","GO:0004725",1,0.235478544387449,0,90,"protein tyrosine phosphatase activity","MF",1
"2092","GO:0004726",1,0.882738716584008,0,8,"non-membrane spanning protein tyrosine phosphatase activity","MF",1
"2093","GO:0004727",1,0.981418648787053,0,1,"prenylated protein tyrosine phosphatase activity","MF",1
"2094","GO:0004729",1,0.989516164567871,0,1,"oxygen-dependent protoporphyrinogen oxidase activity","MF",1
"2095","GO:0004731",1,0.958054023193817,0,4,"purine-nucleoside phosphorylase activity","MF",1
"2096","GO:0004733",1,0.989417726459558,0,1,"pyridoxamine-phosphate oxidase activity","MF",1
"2097","GO:0004735",1,0.960645150310661,0,4,"pyrroline-5-carboxylate reductase activity","MF",1
"2098","GO:0004736",1,0.981389151243572,0,1,"pyruvate carboxylase activity","MF",1
"2099","GO:0004738",1,0.940178793034219,0,5,"pyruvate dehydrogenase activity","MF",1
"2100","GO:0004739",1,0.97851165618003,0,2,"pyruvate dehydrogenase (acetyl-transferring) activity","MF",1
"2101","GO:0004740",1,0.957597186650697,0,3,"pyruvate dehydrogenase (acetyl-transferring) kinase activity","MF",1
"2102","GO:0004741",1,0.960897500617642,0,2,"[pyruvate dehydrogenase (lipoamide)] phosphatase activity","MF",1
"2103","GO:0004742",1,0.981812285006583,0,1,"dihydrolipoyllysine-residue acetyltransferase activity","MF",1
"2104","GO:0004743",1,0.97823760785589,0,2,"pyruvate kinase activity","MF",1
"2105","GO:0004745",1,0.903642932303567,0,9,"NAD-retinol dehydrogenase activity","MF",1
"2106","GO:0004747",1,0.992061443659251,0,1,"ribokinase activity","MF",1
"2107","GO:0004748",1,0.952072111008504,0,3,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","MF",1
"2108","GO:0004749",1,0.951253845853812,0,4,"ribose phosphate diphosphokinase activity","MF",1
"2109","GO:0004750",1,0.988799891267978,0,1,"D-ribulose-phosphate 3-epimerase activity","MF",1
"2110","GO:0004751",1,0.989560266167373,0,1,"ribose-5-phosphate isomerase activity","MF",1
"2111","GO:0004756",1,0.979374576321266,0,1,"selenide, water dikinase activity","MF",1
"2112","GO:0004757",1,0.991056917388117,0,1,"sepiapterin reductase activity","MF",1
"2113","GO:0004758",1,0.959412186846374,0,3,"serine C-palmitoyltransferase activity","MF",1
"2114","GO:0004760",1,0.98992266194822,0,1,"serine-pyruvate transaminase activity","MF",1
"2115","GO:0004766",1,0.990631461448074,0,1,"spermidine synthase activity","MF",1
"2116","GO:0004767",1,0.920283826566978,0,6,"sphingomyelin phosphodiesterase activity","MF",1
"2117","GO:0004768",1,0.929498046397277,0,5,"stearoyl-CoA 9-desaturase activity","MF",1
"2118","GO:0004769",1,0.951685314402135,0,6,"steroid delta-isomerase activity","MF",1
"2119","GO:0004771",1,0.915340795082373,0,8,"sterol esterase activity","MF",1
"2120","GO:0004772",1,0.969354286899421,0,2,"sterol O-acyltransferase activity","MF",1
"2121","GO:0004773",1,0.989617248229978,0,1,"steryl-sulfatase activity","MF",1
"2122","GO:0004774",1,0.964812547282732,0,3,"succinate-CoA ligase activity","MF",1
"2123","GO:0004775",1,0.979919231106021,0,2,"succinate-CoA ligase (ADP-forming) activity","MF",1
"2124","GO:0004776",1,0.964812547282732,0,3,"succinate-CoA ligase (GDP-forming) activity","MF",1
"2125","GO:0004777",1,0.96420467629598,0,2,"succinate-semialdehyde dehydrogenase (NAD+) activity","MF",1
"2126","GO:0004778",1,0.981328111477777,0,2,"succinyl-CoA hydrolase activity","MF",1
"2127","GO:0004779",1,0.973061046682542,0,2,"sulfate adenylyltransferase activity","MF",1
"2128","GO:0004781",1,0.973061046682542,0,2,"sulfate adenylyltransferase (ATP) activity","MF",1
"2129","GO:0004782",1,0.988699566379833,0,1,"sulfinoalanine decarboxylase activity","MF",1
"2130","GO:0004784",1,0.95737022443092,0,4,"superoxide dismutase activity","MF",1
"2131","GO:0004788",1,0.98903712520101,0,1,"thiamine diphosphokinase activity","MF",1
"2132","GO:0004791",1,0.928236735839,0,6,"thioredoxin-disulfide reductase activity","MF",1
"2133","GO:0004792",1,0.972408090445407,0,3,"thiosulfate sulfurtransferase activity","MF",1
"2134","GO:0004793",1,0.968596232093124,0,3,"threonine aldolase activity","MF",1
"2135","GO:0004794",1,0.990431443852239,0,1,"L-threonine ammonia-lyase activity","MF",1
"2136","GO:0004796",1,0.978536443025008,0,2,"thromboxane-A synthase activity","MF",1
"2137","GO:0004797",1,0.979953611443595,0,2,"thymidine kinase activity","MF",1
"2138","GO:0004798",1,0.979975937740517,0,2,"thymidylate kinase activity","MF",1
"2139","GO:0004799",1,0.982978537589295,0,1,"thymidylate synthase activity","MF",1
"2140","GO:0004801",1,0.990840781249874,0,1,"transaldolase activity","MF",1
"2141","GO:0004802",1,0.986436998499702,0,1,"transketolase activity","MF",1
"2142","GO:0004803",1,0.988412556666396,0,1,"transposase activity","MF",1
"2143","GO:0004806",1,0.82835140021466,0,14,"triglyceride lipase activity","MF",1
"2144","GO:0004807",1,0.990154106075326,0,1,"triose-phosphate isomerase activity","MF",1
"2145","GO:0004809",1,0.967905770431312,0,3,"tRNA (guanine-N2-)-methyltransferase activity","MF",1
"2146","GO:0004810",1,0.989370695057255,0,1,"tRNA adenylyltransferase activity","MF",1
"2148","GO:0004813",1,0.959660714331486,0,3,"alanine-tRNA ligase activity","MF",1
"2149","GO:0004814",1,0.968810134351475,0,3,"arginine-tRNA ligase activity","MF",1
"2150","GO:0004815",1,0.974365003727047,0,2,"aspartate-tRNA ligase activity","MF",1
"2151","GO:0004816",1,0.972472211993007,0,2,"asparagine-tRNA ligase activity","MF",1
"2152","GO:0004817",1,0.976790404799859,0,2,"cysteine-tRNA ligase activity","MF",1
"2153","GO:0004818",1,0.959305216159582,0,2,"glutamate-tRNA ligase activity","MF",1
"2154","GO:0004819",1,0.971779346519325,0,2,"glutamine-tRNA ligase activity","MF",1
"2155","GO:0004820",1,0.989297700022379,0,1,"glycine-tRNA ligase activity","MF",1
"2156","GO:0004821",1,0.976535523812802,0,2,"histidine-tRNA ligase activity","MF",1
"2157","GO:0004822",1,0.965244621268084,0,2,"isoleucine-tRNA ligase activity","MF",1
"2158","GO:0004823",1,0.964237063341143,0,2,"leucine-tRNA ligase activity","MF",1
"2159","GO:0004824",1,0.98935821915844,0,1,"lysine-tRNA ligase activity","MF",1
"2160","GO:0004825",1,0.987887564417791,0,1,"methionine-tRNA ligase activity","MF",1
"2161","GO:0004826",1,0.954992004805051,0,4,"phenylalanine-tRNA ligase activity","MF",1
"2162","GO:0004827",1,0.968712368971059,0,2,"proline-tRNA ligase activity","MF",1
"2163","GO:0004828",1,0.973389415488257,0,2,"serine-tRNA ligase activity","MF",1
"2164","GO:0004829",1,0.965257731316037,0,3,"threonine-tRNA ligase activity","MF",1
"2166","GO:0004831",1,0.979280883149643,0,2,"tyrosine-tRNA ligase activity","MF",1
"2167","GO:0004832",1,0.961884953779659,0,2,"valine-tRNA ligase activity","MF",1
"2168","GO:0004835",1,0.980127632062877,0,1,"tubulin-tyrosine ligase activity","MF",1
"2169","GO:0004839",1,0.948790202463039,0,3,"ubiquitin activating enzyme activity","MF",1
"2171","GO:0004843",1,0.270475746423526,0,80,"cysteine-type deubiquitinase activity","MF",1
"2173","GO:0004846",1,0.989499695560521,0,1,"urate oxidase activity","MF",1
"2174","GO:0004849",1,0.969873351617558,0,3,"uridine kinase activity","MF",1
"2175","GO:0004850",1,0.980404291830287,0,2,"uridine phosphorylase activity","MF",1
"2176","GO:0004852",1,0.979477096907245,0,2,"uroporphyrinogen-III synthase activity","MF",1
"2177","GO:0004853",1,0.990090080289972,0,1,"uroporphyrinogen decarboxylase activity","MF",1
"2178","GO:0004854",1,0.98002278718392,0,1,"xanthine dehydrogenase activity","MF",1
"2179","GO:0004855",1,0.98002278718392,0,1,"xanthine oxidase activity","MF",1
"2180","GO:0004856",1,0.982668057343377,0,1,"xylulokinase activity","MF",1
"2182","GO:0004859",1,0.954798794363438,0,5,"phospholipase inhibitor activity","MF",1
"2184","GO:0004861",1,0.897430254288656,0,10,"cyclin-dependent protein serine/threonine kinase inhibitor activity","MF",1
"2187","GO:0004865",1,0.932235555704626,0,8,"protein serine/threonine phosphatase inhibitor activity","MF",1
"2189","GO:0004867",1,0.612403364072973,0,42,"serine-type endopeptidase inhibitor activity","MF",1
"2191","GO:0004873",1,0.991301303625616,0,1,"asialoglycoprotein receptor activity","MF",1
"2192","GO:0004875",1,0.91512214631885,0,6,"complement receptor activity","MF",1
"2193","GO:0004876",1,0.980815556379781,0,1,"complement component C3a receptor activity","MF",1
"2194","GO:0004877",1,0.989686536900925,0,1,"complement component C3b receptor activity","MF",1
"2195","GO:0004878",1,0.974283479378221,0,2,"complement component C5a receptor activity","MF",1
"2197","GO:0004883",1,0.979301496974271,0,1,"nuclear glucocorticoid receptor activity","MF",1
"2199","GO:0004890",1,0.883602949388551,0,8,"GABA-A receptor activity","MF",1
"2200","GO:0004896",1,0.458852263157144,0,58,"cytokine receptor activity","MF",1
"2201","GO:0004897",1,0.901026375856065,0,6,"ciliary neurotrophic factor receptor activity","MF",1
"2202","GO:0004900",1,0.989509952099898,0,1,"erythropoietin receptor activity","MF",1
"2203","GO:0004902",1,0.989495531644561,0,1,"granulocyte colony-stimulating factor receptor activity","MF",1
"2204","GO:0004903",1,0.981956682866896,0,1,"growth hormone receptor activity","MF",1
"2205","GO:0004904",1,0.967578245133256,0,2,"interferon receptor activity","MF",1
"2206","GO:0004905",1,0.967578245133256,0,2,"type I interferon receptor activity","MF",1
"2207","GO:0004908",1,0.980750189295856,0,1,"interleukin-1 receptor activity","MF",1
"2208","GO:0004911",1,0.969478368680449,0,2,"interleukin-2 receptor activity","MF",1
"2209","GO:0004915",1,0.965159794429063,0,2,"interleukin-6 receptor activity","MF",1
"2210","GO:0004918",1,0.987443927598925,0,1,"interleukin-8 receptor activity","MF",1
"2211","GO:0004919",1,0.987229214689228,0,1,"interleukin-9 receptor activity","MF",1
"2212","GO:0004920",1,0.989494850828034,0,1,"interleukin-10 receptor activity","MF",1
"2213","GO:0004921",1,0.944444133194156,0,4,"interleukin-11 receptor activity","MF",1
"2214","GO:0004923",1,0.924016740693939,0,4,"leukemia inhibitory factor receptor activity","MF",1
"2215","GO:0004924",1,0.924016740693939,0,4,"oncostatin-M receptor activity","MF",1
"2217","GO:0004931",1,0.929596989779614,0,6,"extracellularly ATP-gated cation channel activity","MF",1
"2218","GO:0004945",1,0.971493491406261,0,2,"angiotensin type II receptor activity","MF",1
"2219","GO:0004946",1,0.989276151759904,0,1,"bombesin receptor activity","MF",1
"2220","GO:0004947",1,0.989675759319809,0,1,"bradykinin receptor activity","MF",1
"2221","GO:0004948",1,0.979812451184993,0,1,"calcitonin receptor activity","MF",1
"2222","GO:0004949",1,0.95119980847402,0,3,"cannabinoid receptor activity","MF",1
"2223","GO:0004950",1,0.877855367097587,0,11,"chemokine receptor activity","MF",1
"2224","GO:0004952",1,0.977298685968552,0,2,"dopamine neurotransmitter receptor activity","MF",1
"2225","GO:0004953",1,0.883368550300436,0,10,"icosanoid receptor activity","MF",1
"2226","GO:0004954",1,0.910242513408561,0,7,"prostanoid receptor activity","MF",1
"2227","GO:0004955",1,0.919925927785066,0,6,"prostaglandin receptor activity","MF",1
"2228","GO:0004956",1,0.988942434540995,0,1,"prostaglandin D receptor activity","MF",1
"2229","GO:0004957",1,0.975588582480868,0,2,"prostaglandin E receptor activity","MF",1
"2230","GO:0004958",1,0.969637887894745,0,2,"prostaglandin F receptor activity","MF",1
"2231","GO:0004960",1,0.989477830079173,0,1,"thromboxane receptor activity","MF",1
