"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"7980","GO:0032412",0.00441919270274485,0.997889348982702,23,196,"regulation of ion transmembrane transporter activity","BP",0.244243185320438
"3353","GO:0007000",0.00446896909216583,0.999381582593734,5,16,"nucleolus organization","BP",0.24635768018643
"2115","GO:0004816",0.00448518084265976,1,2,2,"asparagine-tRNA ligase activity","MF",0.246615766179048
"12388","GO:0048570",0.00450932717915271,0.999561754192344,4,11,"notochord morphogenesis","BP",0.246915627675468
"10980","GO:0044325",0.00451372249385703,0.998130572203428,17,122,"transmembrane transporter binding","MF",0.246915627675468
"19481","GO:1904115",0.0045440788935794,0.999772650752187,3,6,"axon cytoplasm","CC",0.24773451174539
"10936","GO:0044257",0.00455185670746357,0.997009668569551,65,721,"cellular protein catabolic process","BP",0.24773451174539
"19068","GO:1903320",0.00456941210910337,0.997733179560018,25,226,"regulation of protein modification by small protein conjugation or removal","BP",0.248058770562467
"2616","GO:0005852",0.00458382895781472,0.999519019874646,4,14,"eukaryotic translation initiation factor 3 complex","CC",0.248211436908099
"10066","GO:0042177",0.00464887620852216,0.998188081604914,15,110,"negative regulation of protein catabolic process","BP",0.251098013192122
"3364","GO:0007018",0.00466206262814654,0.997415792315744,34,330,"microtubule-based movement","BP",0.251175963610645
"1597","GO:0003924",0.00472232505316208,0.997612429563279,26,246,"GTPase activity","MF",0.253735704405043
"2666","GO:0005938",0.00473329964269541,0.997518290686698,29,248,"cell cortex","CC",0.253735704405043
"13198","GO:0051603",0.00485064784338679,0.996847465158917,61,670,"proteolysis involved in cellular protein catabolic process","BP",0.2593762668055
"10456","GO:0043038",0.00487648832903693,0.998780758684527,8,43,"amino acid activation","BP",0.260107752792446
"3095","GO:0006597",0.00491693649842183,1,2,2,"spermine biosynthetic process","BP",0.261058513519216
"12900","GO:0051082",0.00491872368732733,0.998399066664979,11,79,"unfolded protein binding","MF",0.261058513519216
"18868","GO:1902936",0.00501685531384926,0.998191785288212,13,86,"phosphatidylinositol bisphosphate binding","MF",0.265607718583965
"6779","GO:0030011",0.0051790917879302,0.999246007800166,5,17,"maintenance of cell polarity","BP",0.273117703610237
"14556","GO:0061857",0.00519540987182568,1,2,2,"endoplasmic reticulum stress-induced pre-emptive quality control","BP",0.273117703610237
"13087","GO:0051384",0.00519701273408604,0.998543928447567,9,53,"response to glucocorticoid","BP",0.273117703610237
"18162","GO:1900756",0.00530842883170117,1,2,2,"protein processing in phagocytic vesicle","BP",0.276931668978674
"19377","GO:1903921",0.00530842883170117,1,2,2,"regulation of protein processing in phagocytic vesicle","BP",0.276931668978674
"19378","GO:1903923",0.00530842883170117,1,2,2,"positive regulation of protein processing in phagocytic vesicle","BP",0.276931668978674
"6726","GO:0022626",0.00535772972423332,0.998432892727877,9,99,"cytosolic ribosome","CC",0.278823554918799
"10739","GO:0043531",0.00543329503391848,0.998787714884512,7,33,"ADP binding","MF",0.282069775438064
"18663","GO:1902373",0.00545410625567196,0.998343940727741,10,56,"negative regulation of mRNA catabolic process","BP",0.282464597342779
"17749","GO:0140115",0.00554626928319837,0.998593544235441,8,40,"export across plasma membrane","BP",0.286543849512874
"7205","GO:0030903",0.00559312335740218,0.99915960822188,5,18,"notochord development","BP",0.288268230099941
"10468","GO:0043066",0.00564003044798121,0.996254654246972,65,751,"negative regulation of apoptotic process","BP",0.289987046278534
"7442","GO:0031369",0.00567270940429395,0.998710324228871,7,36,"translation initiation factor binding","MF",0.290967821219289
"17714","GO:0140030",0.00571969103360061,0.99737703098731,20,152,"modification-dependent protein binding","MF",0.292675769181061
"12269","GO:0048255",0.00575203139549046,0.99837749172419,9,48,"mRNA stabilization","BP",0.293628161141159
"7951","GO:0032377",0.00581791851972556,0.999681243030816,3,6,"regulation of intracellular lipid transport","BP",0.294880235114716
"7954","GO:0032380",0.00581791851972556,0.999681243030816,3,6,"regulation of intracellular sterol transport","BP",0.294880235114716
"7957","GO:0032383",0.00581791851972556,0.999681243030816,3,6,"regulation of intracellular cholesterol transport","BP",0.294880235114716
"1528","GO:0003735",0.00583373757608683,0.997893940111266,12,155,"structural constituent of ribosome","MF",0.294983009491539
"10808","GO:0043633",0.00589625093662626,0.99961952864774,3,8,"polyadenylation-dependent RNA catabolic process","BP",0.297440828498819
"534","GO:0001726",0.00592404674767825,0.997406426167254,18,130,"ruffle","CC",0.298139849143741
"4838","GO:0010976",0.006035412538745,0.997046034001919,23,185,"positive regulation of neuron projection development","BP",0.300911776470797
"8282","GO:0032878",0.00604149576242905,0.998852911902425,6,23,"regulation of establishment or maintenance of cell polarity","BP",0.300911776470797
"7562","GO:0031593",0.0060416152756769,0.998275694613575,9,50,"polyubiquitin modification-dependent protein binding","MF",0.300911776470797
"1522","GO:0003724",0.00605322651704891,0.998000765107222,11,65,"RNA helicase activity","MF",0.300911776470797
"17600","GO:0120025",0.00606042308943919,0.995387368284599,150,1835,"plasma membrane bounded cell projection","CC",0.300911776470797
"10709","GO:0043489",0.00607720173783869,0.998119331637158,10,58,"RNA stabilization","BP",0.300911776470797
"5353","GO:0015934",0.00610833847973848,0.998034371240861,10,112,"large ribosomal subunit","CC",0.300911776470797
"3407","GO:0007097",0.00611809038109113,0.998629126415195,7,29,"nuclear migration","BP",0.300911776470797
"11218","GO:0045184",0.00612368313109132,0.995484260191001,117,1444,"establishment of protein localization","BP",0.300911776470797
"16052","GO:0080019",0.00613387884151983,1,2,2,"fatty-acyl-CoA reductase (alcohol-forming) activity","MF",0.300911776470797
"17406","GO:0102965",0.00613387884151983,1,2,2,"alcohol-forming fatty acyl-CoA reductase activity","MF",0.300911776470797
"2664","GO:0005929",0.00616576056806643,0.996122725895547,50,549,"cilium","CC",0.301774476249254
"13039","GO:0051301",0.00618334797574523,0.996095093419742,51,543,"cell division","BP",0.301774476249254
"9139","GO:0035097",0.0062009965825694,0.997942612557771,11,66,"histone methyltransferase complex","CC",0.301774476249254
"11148","GO:0045048",0.00621989579250459,0.99899747154635,5,23,"protein insertion into ER membrane","BP",0.301774476249254
"18939","GO:1903047",0.00622200869727061,0.9959362610371,59,640,"mitotic cell cycle process","BP",0.301774476249254
"2628","GO:0005871",0.00639937941111755,0.998171909771189,9,46,"kinesin complex","CC",0.309674946209034
"3112","GO:0006621",0.00658287025380322,0.999584563893593,3,7,"protein retention in ER lumen","BP",0.317835241215795
"11015","GO:0044389",0.00659818343460995,0.996363292214458,31,294,"ubiquitin-like protein ligase binding","MF",0.317857084420883
"11780","GO:0046500",0.00680305354669426,0.999215168772891,4,13,"S-adenosylmethionine metabolic process","BP",0.326989915303918
"17050","GO:0098894",0.00683995478008585,1,2,2,"extrinsic component of presynaptic endocytic zone membrane","CC",0.328026441236
"2592","GO:0005813",0.00690318732585579,0.995555407128339,54,580,"centrosome","CC",0.330318285710804
"8400","GO:0033044",0.00712016810436242,0.996454804829782,23,199,"regulation of chromosome organization","BP",0.339940347286178
"17846","GO:0140499",0.00723373784705272,0.999875629596309,2,3,"negative regulation of mitotic spindle assembly checkpoint signaling","BP",0.343827597356912
"18678","GO:1902426",0.00723373784705272,0.999875629596309,2,3,"deactivation of mitotic spindle assembly checkpoint","BP",0.343827597356912
"11340","GO:0045595",0.00739377514422702,0.994604903660918,104,1223,"regulation of cell differentiation","BP",0.350655114323441
"18660","GO:1902369",0.00748041249462124,0.997443668161308,11,69,"negative regulation of RNA catabolic process","BP",0.353552749676117
"16420","GO:0090536",0.00751086317080623,1,2,2,"NoRC complex","CC",0.353552749676117
"2148","GO:0004862",0.00752099215029376,0.999501385454083,3,7,"cAMP-dependent protein kinase inhibitor activity","MF",0.353552749676117
"3967","GO:0008603",0.00752099215029376,0.999501385454083,3,7,"cAMP-dependent protein kinase regulator activity","MF",0.353552749676117
"88","GO:0000178",0.00771829252494776,0.998688731553655,5,23,"exosome (RNase complex)","CC",0.362031927228306
"3728","GO:0008186",0.00777606409269645,0.997333917734542,11,67,"ATP-dependent activity, acting on RNA","MF",0.363702757132963
"12536","GO:0048869",0.00778792195833826,0.993734003782021,246,3207,"cellular developmental process","BP",0.363702757132963
"21345","GO:2001234",0.00785753988062963,0.996111715848225,22,203,"negative regulation of apoptotic signaling pathway","BP",0.366154510908033
"9036","GO:0034708",0.00792341465537913,0.996959052889032,13,95,"methyltransferase complex","CC",0.368061350828438
"11159","GO:0045064",0.00793287590499368,0.999042778249055,4,13,"T-helper 2 cell differentiation","BP",0.368061350828438
"7420","GO:0031329",0.00804164012371416,0.994621815812977,62,688,"regulation of cellular catabolic process","BP",0.372300087892039
"2043","GO:0004708",0.00806006444093383,0.999022879289853,4,13,"MAP kinase kinase activity","MF",0.372347123816704
"8673","GO:0033883",0.00822248686413487,0.999848750467989,2,3,"pyridoxal phosphatase activity","MF",0.37903183520901
"4174","GO:0009188",0.0083760223353428,0.999384883428246,3,8,"ribonucleoside diphosphate biosynthetic process","BP",0.38527901447451
"5841","GO:0016925",0.0084488922522966,0.99792123233184,7,37,"protein sumoylation","BP",0.387796902112386
"21002","GO:2000480",0.00857931009528691,0.999402687293784,3,7,"negative regulation of cAMP-dependent protein kinase activity","BP",0.392939750809618
"3671","GO:0008088",0.00867932542809921,0.996796226638336,12,80,"axo-dendritic transport","BP",0.396671135858149
"10471","GO:0043069",0.00870284910199427,0.994095741394235,65,768,"negative regulation of programmed cell death","BP",0.39689816512272
"12655","GO:0050661",0.00873254560749092,0.997825740170197,7,39,"NADP binding","MF",0.397073502666475
"13781","GO:0060324",0.00874382251418531,0.99735169887018,9,50,"face development","BP",0.397073502666475
"12999","GO:0051247",0.00876841736837395,0.993624520972665,97,1157,"positive regulation of protein metabolic process","BP",0.397346777737607
"9219","GO:0035304",0.00904399853770945,0.996632911233071,12,84,"regulation of protein dephosphorylation","BP",0.408285559595313
"13940","GO:0060541",0.00904798519090086,0.99547768812955,22,187,"respiratory system development","BP",0.408285559595313
"15911","GO:0072384",0.00914084184438816,0.996602322148218,12,80,"organelle transport along microtubule","BP",0.411607297283407
"2884","GO:0006301",0.00916844360135354,0.998026577150802,6,29,"postreplication repair","BP",0.411730469076481
"15204","GO:0070988",0.00918207647620185,0.997191692693947,9,51,"demethylation","BP",0.411730469076481
"7716","GO:0031960",0.00926714043606656,0.997131293741174,9,58,"response to corticosteroid","BP",0.414675453529346
"20643","GO:1990829",0.00932236903685964,0.999816739217068,2,3,"C-rich single-stranded DNA binding","MF",0.416275890040482
"20093","GO:1905354",0.00935324613059573,0.998323644126573,5,24,"exoribonuclease complex","CC",0.416784544765233
"10154","GO:0042393",0.00940357863719993,0.995055794509541,25,215,"histone binding","MF",0.418156223432576
"7938","GO:0032364",0.00946679846821596,0.99931620744429,3,7,"oxygen homeostasis","BP",0.420094092192264
"5951","GO:0017196",0.00957680798346255,0.999305261973768,3,7,"N-terminal peptidyl-methionine acetylation","BP",0.42409595436497
"2405","GO:0005391",0.00967500151759764,0.99929545099318,3,7,"P-type sodium:potassium-exchanging transporter activity","MF",0.425799603826947
"3951","GO:0008554",0.00967500151759764,0.99929545099318,3,7,"P-type sodium transporter activity","MF",0.425799603826947
"3952","GO:0008556",0.00967500151759764,0.99929545099318,3,7,"P-type potassium transmembrane transporter activity","MF",0.425799603826947
"21366","GO:2001257",0.00975120367098331,0.9957192916826,16,127,"regulation of cation channel activity","BP",0.428272064309368
"2447","GO:0005525",0.00977897381218526,0.994494076143149,30,309,"GTP binding","MF",0.428611620632849
"3059","GO:0006556",0.00982862852294037,0.999801288698686,2,3,"S-adenosylmethionine biosynthetic process","BP",0.429907025515688
"236","GO:0000502",0.00989222633744584,0.997126514608997,8,60,"proteasome complex","CC",0.431805773738019
"3371","GO:0007029",0.00995659666907672,0.996237113370763,12,87,"endoplasmic reticulum organization","BP",0.43369131204145
"4139","GO:0009152",0.00998349383744386,0.995859607927087,14,125,"purine ribonucleotide biosynthetic process","BP",0.43369131204145
"7823","GO:0032153",0.0100139853406291,0.99687362350165,9,55,"cell division site","CC",0.43369131204145
"12936","GO:0051131",0.0100165275678375,0.998612789253214,4,18,"chaperone-mediated protein complex assembly","BP",0.43369131204145
"4228","GO:0009260",0.0100617142821476,0.995674858401709,15,137,"ribonucleotide biosynthetic process","BP",0.434725674436137
"3108","GO:0006614",0.0100810666473572,0.998630681560313,4,16,"SRP-dependent cotranslational protein targeting to membrane","BP",0.434725674436137
"1715","GO:0004111",0.0101036853148747,0.9997927101962,2,3,"creatine kinase activity","MF",0.434824396780391
"7421","GO:0031330",0.0101533772527666,0.994693246268817,24,218,"negative regulation of cellular catabolic process","BP",0.436085514175551
"3809","GO:0008309",0.0102087683482573,0.999789399066832,2,3,"double-stranded DNA exodeoxyribonuclease activity","MF",0.43758586413001
"16835","GO:0097729",0.0102427604172362,0.995744689369432,14,121,"9+2 motile cilium","CC",0.438164805128531
"4061","GO:0009048",0.0104449030040057,0.997357360642867,7,33,"dosage compensation by inactivation of X chromosome","BP",0.445905803694493
"19052","GO:1903297",0.0104862601925443,0.999162659196803,3,8,"regulation of hypoxia-induced intrinsic apoptotic signaling pathway","BP",0.445905803694493
"19053","GO:1903298",0.0104862601925443,0.999162659196803,3,8,"negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway","BP",0.445905803694493
"15639","GO:0071818",0.0105393394181111,0.999778862244876,2,3,"BAT3 complex","CC",0.447273672249956
"7484","GO:0031435",0.0106578276862363,0.99808307464193,5,20,"mitogen-activated protein kinase kinase kinase binding","MF",0.451406487882986
"4426","GO:0010033",0.0108719673679492,0.991476101188355,165,2166,"response to organic substance","BP",0.459566225361789
"3385","GO:0007051",0.0109135677375986,0.994646718568643,20,172,"spindle organization","BP",0.460414793569026
"17710","GO:0140014",0.0109940106348032,0.994046897013977,26,244,"mitotic nuclear division","BP",0.462260332123094
"17633","GO:0120111",0.0110005380826899,0.997159346192638,7,36,"neuron projection cytoplasm","CC",0.462260332123094
"15240","GO:0071042",0.0111488161001415,0.9996616626368,2,4,"nuclear polyadenylation-dependent mRNA catabolic process","BP",0.465905715694803
"15245","GO:0071047",0.0111488161001415,0.9996616626368,2,4,"polyadenylation-dependent mRNA catabolic process","BP",0.465905715694803
"4175","GO:0009189",0.0111526357677189,0.999661485348589,2,4,"deoxyribonucleoside diphosphate biosynthetic process","BP",0.465905715694803
"2574","GO:0005783",0.0111980534354184,0.991602668402667,112,1444,"endoplasmic reticulum","CC",0.466867641584085
"5329","GO:0015888",0.0112424517185857,0.999755850935735,2,3,"thiamine transport","BP",0.466867641584085
"6858","GO:0030154",0.0112567918292932,0.990860973345255,243,3187,"cell differentiation","BP",0.466867641584085
"3018","GO:0006511",0.0112629717638687,0.992608044122543,52,571,"ubiquitin-dependent protein catabolic process","BP",0.466867641584085
"20031","GO:1905216",0.0113334742882159,0.999068248942054,3,8,"positive regulation of RNA binding","BP",0.468881395649226
"3238","GO:0006810",0.011393036745398,0.990729633592799,249,3358,"transport","BP",0.47043564275544
"17753","GO:0140142",0.0115295340673878,0.997430176477997,6,26,"nucleocytoplasmic carrier activity","MF",0.475154535967934
"17265","GO:0099547",0.011696541408081,0.999085187139697,3,7,"regulation of translation at synapse, modulating synaptic transmission","BP",0.479218303339122
"17768","GO:0140243",0.011696541408081,0.999085187139697,3,7,"regulation of translation at synapse","BP",0.479218303339122
"5640","GO:0016570",0.0117079164289786,0.992596565138636,44,443,"histone modification","BP",0.479218303339122
"3586","GO:0007549",0.0117177601873094,0.996956319096601,7,34,"dosage compensation","BP",0.479218303339122
"1710","GO:0004103",0.0117459832043414,0.999738879526348,2,3,"choline kinase activity","MF",0.479455791522249
"8063","GO:0032527",0.0117846097939945,0.996889372048054,7,39,"protein exit from endoplasmic reticulum","BP",0.479731252476655
"3101","GO:0006605",0.011822237805939,0.993628966503704,25,253,"protein targeting","BP",0.479731252476655
"13236","GO:0051683",0.011831071095851,0.999011495120495,3,8,"establishment of Golgi localization","BP",0.479731252476655
"20202","GO:1905599",0.0118424471133608,0.999628935154682,2,4,"positive regulation of low-density lipoprotein receptor activity","BP",0.479731252476655
"10150","GO:0042382",0.0119966016118346,0.998992406741192,3,8,"paraspeckles","CC",0.485057300331816
"7444","GO:0031371",0.0120326216791536,0.998988239387068,3,8,"ubiquitin conjugating enzyme complex","CC",0.485595745463051
"18707","GO:1902499",0.0120571871323083,0.999728188874248,2,3,"positive regulation of protein autoubiquitination","BP",0.48567076379085
"7459","GO:0031400",0.0121669752426081,0.992363430007419,42,450,"negative regulation of protein modification process","BP",0.489095016135233
"110","GO:0000243",0.0121879304128327,0.999612239383861,2,4,"commitment complex","CC",0.489095016135233
"19558","GO:1904288",0.0122752781593155,0.999720606185907,2,3,"BAT3 complex binding","MF",0.491677761328839
"7272","GO:0031056",0.0123949094571699,0.99373163494796,21,177,"regulation of histone modification","BP",0.495541529681133
"3107","GO:0006613",0.0124763793658215,0.998174160627907,4,17,"cotranslational protein targeting to membrane","BP",0.497868056446935
"13779","GO:0060322",0.0128790555953334,0.991393023672654,55,562,"head development","BP",0.512979739531816
"17799","GO:0140327",0.0130229498272303,0.998219879194981,4,12,"flippase activity","MF",0.517746977424959
"19318","GO:1903800",0.0130890517910458,0.998813359236646,3,9,"positive regulation of production of miRNAs involved in gene silencing by miRNA","BP",0.519409515322222
"4123","GO:0009136",0.0131849664453599,0.999562618404887,2,4,"purine nucleoside diphosphate biosynthetic process","BP",0.521281418299082
"4166","GO:0009180",0.0131849664453599,0.999562618404887,2,4,"purine ribonucleoside diphosphate biosynthetic process","BP",0.521281418299082
"17474","GO:0106140",0.01324547686443,0.999685982689448,2,3,"P-TEFb complex binding","MF",0.522707573161056
"8025","GO:0032467",0.013363955018611,0.9968900855847,6,28,"positive regulation of cytokinesis","BP",0.525576028981601
"13222","GO:0051651",0.0133895621077658,0.993414870155357,19,174,"maintenance of location in cell","BP",0.525576028981601
"12915","GO:0051098",0.0134109027596413,0.992118332898121,32,325,"regulation of binding","BP",0.525576028981601
"3389","GO:0007059",0.0134164529348709,0.992262930196096,30,301,"chromosome segregation","BP",0.525576028981601
"4424","GO:0010025",0.0134878312258533,0.999677110010395,2,3,"wax biosynthetic process","BP",0.525786605043136
"4451","GO:0010166",0.0134878312258533,0.999677110010395,2,3,"wax metabolic process","BP",0.525786605043136
"3635","GO:0008017",0.0134955746490571,0.992481693922428,27,244,"microtubule binding","MF",0.525786605043136
"2938","GO:0006399",0.0135323375047957,0.993623026390936,17,163,"tRNA metabolic process","BP",0.525817418133961
"4858","GO:0012505",0.0135455326285386,0.988960541037303,238,3239,"endomembrane system","CC",0.525817418133961
"12981","GO:0051220",0.0136315081071447,0.997331622873715,5,23,"cytoplasmic sequestering of protein","BP",0.528196244390792
"9131","GO:0035088",0.0137131081409274,0.995854580769735,8,47,"establishment or maintenance of apical/basal cell polarity","BP",0.528466972785745
"14297","GO:0061245",0.0137131081409274,0.995854580769735,8,47,"establishment or maintenance of bipolar cell polarity","BP",0.528466972785745
"11532","GO:0045931",0.0137187570755657,0.993921273115804,15,118,"positive regulation of mitotic cell cycle","BP",0.528466972785745
"3545","GO:0007399",0.0137373246467284,0.98921539935324,156,1901,"nervous system development","BP",0.528466972785745
"12293","GO:0048294",0.0137670796268852,0.999666777376161,2,3,"negative regulation of isotype switching to IgE isotypes","BP",0.528660800968486
"2957","GO:0006421",0.0138048207778197,0.999665371969269,2,3,"asparaginyl-tRNA aminoacylation","BP",0.529160056660906
"7728","GO:0031984",0.0140440029695733,0.990239347207514,65,765,"organelle subcompartment","CC",0.53634410925007
"11500","GO:0045880",0.0140451397433869,0.996171565426583,7,38,"positive regulation of smoothened signaling pathway","BP",0.53634410925007
"16287","GO:0090233",0.0140674667020099,0.999516957382335,2,4,"negative regulation of spindle checkpoint","BP",0.53634410925007
"17082","GO:0098935",0.0141996103379942,0.997962127465436,4,13,"dendritic transport","BP",0.540418977792453
"13796","GO:0060341",0.0143213418349057,0.990098248695829,63,716,"regulation of cellular localization","BP",0.544083801965893
"2901","GO:0006337",0.0144385795308264,0.997878546132208,4,14,"nucleosome disassembly","BP",0.547565208483768
"269","GO:0000779",0.0144665193856535,0.993154344549975,17,149,"condensed chromosome, centromeric region","CC",0.547653775468573
"9223","GO:0035308",0.0145645471791718,0.996501362204958,6,31,"negative regulation of protein dephosphorylation","BP",0.549378225101375
"4487","GO:0010369",0.0145869212505947,0.9978167502973,4,15,"chromocenter","CC",0.549378225101375
"15169","GO:0070934",0.0145928735179673,0.998758531833951,3,7,"CRD-mediated mRNA stabilization","BP",0.549378225101375
"11504","GO:0045893",0.0146404969053151,0.989036219902451,103,1231,"positive regulation of transcription, DNA-templated","BP",0.549378225101375
"19159","GO:1903508",0.0146404969053151,0.989036219902451,103,1231,"positive regulation of nucleic acid-templated transcription","BP",0.549378225101375
"1530","GO:0003746",0.0148474887764089,0.997710997087092,4,17,"translation elongation factor activity","MF",0.55616976784345
"11181","GO:0045116",0.0148839113687556,0.997681244054808,4,18,"protein neddylation","BP",0.556194850086941
"16422","GO:0090541",0.0149620461567188,0.999621261834164,2,3,"MIT domain binding","MF",0.556194850086941
"5745","GO:0016775",0.0149920134208315,0.999467416723186,2,4,"phosphotransferase activity, nitrogenous group as acceptor","MF",0.556194850086941
"4120","GO:0009133",0.0149958241323156,0.998521775382115,3,10,"nucleoside diphosphate biosynthetic process","BP",0.556194850086941
"15904","GO:0072359",0.0150002182329019,0.9892136807679,78,891,"circulatory system development","BP",0.556194850086941
"3308","GO:0006921",0.0150041810510153,0.996926802491004,5,27,"cellular component disassembly involved in execution phase of apoptosis","BP",0.556194850086941
"14663","GO:0065002",0.0151599468700007,0.995717566937644,7,48,"intracellular protein transmembrane transport","BP",0.560996719035373
"10425","GO:0042995",0.0152719601722994,0.987925808185364,161,2034,"cell projection","CC",0.564165727332146
"1201","GO:0002828",0.0153208024334411,0.996875021753709,5,25,"regulation of type 2 immune response","BP",0.564461809111786
"6366","GO:0019887",0.0153327556731941,0.992511161743043,18,166,"protein kinase regulator activity","MF",0.564461809111786
"3106","GO:0006612",0.015451822041682,0.993493579619867,13,108,"protein targeting to membrane","BP",0.567867734793016
"21092","GO:2000637",0.0155479883071121,0.996873715033105,5,22,"positive regulation of miRNA-mediated gene silencing","BP",0.569879185652197
"13946","GO:0060548",0.0155598412464764,0.98895274698181,71,876,"negative regulation of cell death","BP",0.569879185652197
"11058","GO:0044665",0.0156049644096796,0.996179628000469,6,32,"MLL1/2 complex","CC",0.570554844031859
"8548","GO:0033483",0.0156492034062307,0.998546276789208,3,8,"gas homeostasis","BP",0.571195924327421
"10092","GO:0042273",0.0157302014777297,0.995002683983728,8,67,"ribosomal large subunit biogenesis","BP",0.571951650794977
"16967","GO:0098760",0.0157501296142055,0.997528271010463,4,17,"response to interleukin-7","BP",0.571951650794977
"16968","GO:0098761",0.0157501296142055,0.997528271010463,4,17,"cellular response to interleukin-7","BP",0.571951650794977
"9551","GO:0035927",0.015804417593254,0.999422480591379,2,4,"RNA import into mitochondrion","BP",0.572950318478154
"18775","GO:1902680",0.0158767217596302,0.988069900915086,103,1237,"positive regulation of RNA biosynthetic process","BP",0.574554792656318
"13041","GO:0051303",0.0159024001707672,0.994207539363124,10,73,"establishment of chromosome localization","BP",0.574554792656318
"2318","GO:0005200",0.0159620003100707,0.994991451631606,8,53,"structural constituent of cytoskeleton","MF",0.575561442914555
"13306","GO:0051865",0.0159840804661857,0.994204317885005,10,67,"protein autoubiquitination","BP",0.575561442914555
"7225","GO:0030953",0.0160396207940468,0.997611241721788,4,13,"astral microtubule organization","BP",0.576590670863644
"14436","GO:0061629",0.0160900437420366,0.990332485992252,33,331,"RNA polymerase II-specific DNA-binding transcription factor binding","MF",0.577250574923232
"7460","GO:0031401",0.0161119544265356,0.98863660787864,68,777,"positive regulation of protein modification process","BP",0.577250574923232
"33","GO:0000070",0.0161603195326831,0.992261340667687,17,147,"mitotic sister chromatid segregation","BP",0.578015174723343
"2982","GO:0006457",0.0161984859665469,0.992610665256387,15,148,"protein folding","BP",0.578413048979085
"12323","GO:0048384",0.01627528564721,0.996666924971446,5,23,"retinoic acid receptor signaling pathway","BP",0.57974276316446
"7718","GO:0031965",0.0162899341092076,0.991233410816081,23,216,"nuclear membrane","CC",0.57974276316446
"12417","GO:0048641",0.0164525665133226,0.996621248521049,5,23,"regulation of skeletal muscle tissue development","BP",0.584558048427669
"2493","GO:0005643",0.0164980346454306,0.993976500256176,10,69,"nuclear pore","CC",0.584633017887217
"6375","GO:0019901",0.0165093432513852,0.988608215847182,60,656,"protein kinase binding","MF",0.584633017887217
"313","GO:0000910",0.0166055930101653,0.992023698792563,17,147,"cytokinesis","BP",0.587069469246983
"8007","GO:0032446",0.0166963305159825,0.988655228824063,55,625,"protein modification by small protein conjugation","BP",0.589303322452721
"15114","GO:0070839",0.016739276781519,0.995851744494828,6,31,"metal ion export","BP",0.589845784316162
"8050","GO:0032501",0.0167672879427951,0.985921893486757,370,5135,"multicellular organismal process","BP",0.589861055605995
"2898","GO:0006334",0.0168308365395482,0.995169441386357,7,45,"nucleosome assembly","BP",0.591124405163213
"6369","GO:0019894",0.0171080557300624,0.994624713624982,8,46,"kinesin binding","MF",0.599875744279186
"15026","GO:0070644",0.0171727960987992,0.999531677618346,2,3,"vitamin D response element binding","MF",0.600986734512698
"4591","GO:0010628",0.0171959363000501,0.98770359975167,72,875,"positive regulation of gene expression","BP",0.600986734512698
"10410","GO:0042974",0.0172624482652146,0.995692345814345,6,31,"nuclear retinoic acid receptor binding","MF",0.602327089632424
"14669","GO:0065009",0.0173092054108082,0.98635157578252,150,1935,"regulation of molecular function","BP",0.602974909660873
"15165","GO:0070925",0.0173841943080199,0.987781000469754,65,770,"organelle assembly","BP",0.60375055134985
"13260","GO:0051726",0.0173879255519897,0.987506792526063,74,881,"regulation of cell cycle","BP",0.60375055134985
"11201","GO:0045159",0.0174260767323728,0.998313192300936,3,8,"myosin II binding","MF",0.604094578976858
"19124","GO:1903421",0.0174608223287131,0.995666200023641,6,29,"regulation of synaptic vesicle recycling","BP",0.604319625871917
"16351","GO:0090316",0.0174963315627637,0.991995001801054,15,125,"positive regulation of intracellular protein transport","BP",0.604466811679756
"12948","GO:0051146",0.0175336838502873,0.990231556585135,25,239,"striated muscle cell differentiation","BP",0.604466811679756
"13919","GO:0060502",0.017549856938292,0.998221594139616,3,9,"epithelial cell proliferation involved in lung morphogenesis","BP",0.604466811679756
"8070","GO:0032541",0.0176427758502543,0.998284092960898,3,8,"cortical endoplasmic reticulum","CC",0.606690245435834
"7128","GO:0030689",0.0177532970688749,0.999309493602301,2,4,"Noc complex","CC",0.60951086838871
"8370","GO:0033002",0.018138809202487,0.990300003609004,22,197,"muscle cell proliferation","BP",0.621748381461531
"157","GO:0000322",0.0183266475331476,0.999274895437338,2,4,"storage vacuole","CC",0.627181862538392
"6803","GO:0030047",0.0183962028024877,0.999270657027823,2,4,"actin modification","BP",0.628556520355288
"14874","GO:0070369",0.0184771780899874,0.999475668347589,2,3,"beta-catenin-TCF7L2 complex","CC",0.629732816237329
"12778","GO:0050871",0.0184895137031672,0.993534781125843,9,64,"positive regulation of B cell activation","BP",0.629732816237329
"3944","GO:0008540",0.0185738662473365,0.997923152613931,3,12,"proteasome regulatory particle, base subcomplex","CC",0.63123689684228
"21354","GO:2001243",0.0186224928649864,0.992620682873474,11,90,"negative regulation of intrinsic apoptotic signaling pathway","BP",0.63123689684228
"12552","GO:0050000",0.0186309022195946,0.99303037068162,10,75,"chromosome localization","BP",0.63123689684228
"782","GO:0002072",0.0186517237273515,0.999468000761006,2,3,"optic cup morphogenesis involved in camera-type eye development","BP",0.63123689684228
"131","GO:0000280",0.0187760433843067,0.988395358227321,35,370,"nuclear division","BP",0.633057057901128
